X1_CC_4,X2_CN_4,X3_CO_4,X4_CS_4,X5_NC_4,X6_NN_4,X7_NO_4,X8_NS_4,X9_OC_4,X10_ON_4,X11_OO_4,X12_OS_4,X13_FC_4,X14_FN_4,X15_FO_4,X16_FS_4,X17_PC_4,X18_PN_4,X19_PO_4,X20_PS_4,X21_SC_4,X22_SN_4,X23_SO_4,X24_SS_4,X25_cC_4,X26_cN_4,X27_cO_4,X28_cS_4,X29_bC_4,X30_bN_4,X31_bO_4,X32_bS_4,X33_IC_4,X34_IN_4,X35_IO_4,X36_IS_4,X37_CC_8,X38_CN_8,X39_CO_8,X40_CS_8,X41_NC_8,X42_NN_8,X43_NO_8,X44_NS_8,X45_OC_8,X46_ON_8,X47_OO_8,X48_OS_8,X49_FC_8,X50_FN_8,X51_FO_8,X52_FS_8,X53_PC_8,X54_PN_8,X55_PO_8,X56_PS_8,X57_SC_8,X58_SN_8,X59_SO_8,X60_SS_8,X61_cC_8,X62_cN_8,X63_cO_8,X64_cS_8,X65_bC_8,X66_bN_8,X67_bO_8,X68_bS_8,X69_IC_8,X70_IN_8,X71_IO_8,X72_IS_8,X73_CC_12,X74_CN_12,X75_CO_12,X76_CS_12,X77_NC_12,X78_NN_12,X79_NO_12,X80_NS_12,X81_OC_12,X82_ON_12,X83_OO_12,X84_OS_12,X85_FC_12,X86_FN_12,X87_FO_12,X88_FS_12,X89_PC_12,X90_PN_12,X91_PO_12,X92_PS_12,X93_SC_12,X94_SN_12,X95_SO_12,X96_SS_12,X97_cC_12,X98_cN_12,X99_cO_12,X100_cS_12,X101_bC_12,X102_bN_12,X103_bO_12,X104_bS_12,X105_IC_12,X106_IN_12,X107_IO_12,X108_IS_12,X109_CC_16,X110_CN_16,X111_CO_16,X112_CS_16,X113_NC_16,X114_NN_16,X115_NO_16,X116_NS_16,X117_OC_16,X118_ON_16,X119_OO_16,X120_OS_16,X121_FC_16,X122_FN_16,X123_FO_16,X124_FS_16,X125_PC_16,X126_PN_16,X127_PO_16,X128_PS_16,X129_SC_16,X130_SN_16,X131_SO_16,X132_SS_16,X133_cC_16,X134_cN_16,X135_cO_16,X136_cS_16,X137_bC_16,X138_bN_16,X139_bO_16,X140_bS_16,X141_IC_16,X142_IN_16,X143_IO_16,X144_IS_16,X145_CC_20,X146_CN_20,X147_CO_20,X148_CS_20,X149_NC_20,X150_NN_20,X151_NO_20,X152_NS_20,X153_OC_20,X154_ON_20,X155_OO_20,X156_OS_20,X157_FC_20,X158_FN_20,X159_FO_20,X160_FS_20,X161_PC_20,X162_PN_20,X163_PO_20,X164_PS_20,X165_SC_20,X166_SN_20,X167_SO_20,X168_SS_20,X169_cC_20,X170_cN_20,X171_cO_20,X172_cS_20,X173_bC_20,X174_bN_20,X175_bO_20,X176_bS_20,X177_IC_20,X178_IN_20,X179_IO_20,X180_IS_20,X181_CC_24,X182_CN_24,X183_CO_24,X184_CS_24,X185_NC_24,X186_NN_24,X187_NO_24,X188_NS_24,X189_OC_24,X190_ON_24,X191_OO_24,X192_OS_24,X193_FC_24,X194_FN_24,X195_FO_24,X196_FS_24,X197_PC_24,X198_PN_24,X199_PO_24,X200_PS_24,X201_SC_24,X202_SN_24,X203_SO_24,X204_SS_24,X205_cC_24,X206_cN_24,X207_cO_24,X208_cS_24,X209_bC_24,X210_bN_24,X211_bO_24,X212_bS_24,X213_IC_24,X214_IN_24,X215_IO_24,X216_IS_24
38,12,29,0,3,0,2,0,19,4,14,0,15,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678,469,541,0,89,22,27,0,349,92,110,0,164,49,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6519,1841,1922,7,353,96,111,0,1483,403,437,0,604,172,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13669,3513,3777,61,777,193,211,4,3107,783,858,13,1335,328,385,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22634,5681,6096,210,1250,311,335,12,5013,1242,1348,49,2246,566,613,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31094,7979,8529,294,1693,438,482,16,6815,1749,1897,64,3270,828,888,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,4,26,0,4,1,2,0,22,5,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1240,315,390,0,142,34,43,0,299,79,107,0,0,0,0,0,0,0,0,0,42,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,4883,1357,1436,1,565,165,171,0,1318,357,382,0,0,0,0,0,0,0,0,0,190,52,62,0,0,0,0,0,0,0,0,0,0,0,0,0,10079,2575,2766,21,1170,291,322,4,2685,676,745,7,0,0,0,0,0,0,0,0,388,97,106,1,0,0,0,0,0,0,0,0,0,0,0,0,16439,4080,4359,71,1903,470,498,8,4327,1068,1140,20,0,0,0,0,0,0,0,0,618,150,163,3,0,0,0,0,0,0,0,0,0,0,0,0,22610,5763,6077,103,2538,655,691,11,5850,1485,1592,27,0,0,0,0,0,0,0,0,850,218,230,4,0,0,0,0,0,0,0,0,0,0,0,0
28,5,28,0,4,0,7,0,24,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1719,440,540,0,221,62,77,0,354,102,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6819,1925,1969,17,933,262,278,1,1506,420,427,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15253,4030,4300,64,2077,550,584,8,3344,871,955,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25948,6559,7036,186,3472,851,907,28,5542,1377,1492,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37090,9373,10000,296,4801,1229,1307,42,7701,1962,2103,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,8,30,0,1,1,4,0,13,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1622,427,514,0,214,55,70,0,166,45,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6134,1695,1822,7,840,227,254,0,758,206,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12887,3322,3578,63,1784,463,507,11,1564,400,433,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21225,5359,5723,208,2947,734,788,28,2510,622,671,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29391,7483,7968,280,4139,1057,1127,38,3424,877,942,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,8,25,0,1,0,4,0,17,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1631,433,525,0,179,43,58,0,257,73,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,10,7,0,0,0,0,0,6273,1746,1859,6,714,205,222,0,1047,288,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,25,28,1,0,0,0,0,13113,3360,3650,61,1542,389,425,7,2236,575,631,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,69,75,1,0,0,0,0,21547,5400,5826,194,2500,613,666,23,3652,901,969,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442,114,123,3,0,0,0,0,29672,7578,8115,278,3411,883,943,32,5012,1289,1383,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,676,166,177,7,0,0,0,0
36,7,12,0,10,6,4,0,4,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1067,242,272,5,291,61,71,3,62,13,15,0,0,0,0,0,0,0,0,0,46,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3754,990,1026,25,975,276,272,5,207,56,55,2,0,0,0,0,0,0,0,0,192,51,56,2,0,0,0,0,0,0,0,0,0,0,0,0,8140,2067,2198,55,2099,536,567,16,476,130,122,2,0,0,0,0,0,0,0,0,428,112,113,3,0,0,0,0,0,0,0,0,0,0,0,0,13959,3661,3850,77,3620,929,1002,20,834,223,229,5,0,0,0,0,0,0,0,0,749,196,203,5,0,0,0,0,0,0,0,0,0,0,0,0,20136,5284,5611,140,5308,1384,1474,42,1179,309,329,9,0,0,0,0,0,0,0,0,1093,286,303,7,0,0,0,0,0,0,0,0,0,0,0,0
30,2,9,7,1,0,0,1,9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1344,277,304,62,46,10,9,3,275,64,71,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5566,1336,1348,110,208,49,46,4,1099,258,286,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12698,2943,3058,181,486,118,114,7,2530,602,635,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20534,5047,5395,241,756,179,202,7,4220,1032,1094,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26681,6533,7390,276,961,238,271,10,5631,1376,1553,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1,2,0,3,3,1,0,12,3,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,547,124,100,5,122,31,26,0,160,41,37,1,0,0,0,0,0,0,0,0,53,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2489,659,582,16,566,155,138,3,664,181,173,3,0,0,0,0,0,0,0,0,240,68,63,1,0,0,0,0,0,0,0,0,0,0,0,0,6110,1652,1528,25,1339,351,330,6,1500,374,347,6,0,0,0,0,0,0,0,0,531,129,125,2,0,0,0,0,0,0,0,0,0,0,0,0,10825,2817,2776,32,2333,612,594,6,2570,655,647,6,0,0,0,0,0,0,0,0,919,235,236,2,0,0,0,0,0,0,0,0,0,0,0,0,15579,4099,4197,32,3230,848,878,6,3438,914,951,6,0,0,0,0,0,0,0,0,1212,322,337,2,0,0,0,0,0,0,0,0,0,0,0,0
41,12,31,0,4,0,2,0,18,4,14,0,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1708,479,553,0,95,22,30,0,358,100,111,0,89,26,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6667,1875,1975,7,362,97,117,0,1527,415,447,0,327,93,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13951,3560,3849,67,787,194,219,4,3184,804,882,14,701,181,202,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22889,5736,6193,218,1274,315,339,14,5080,1264,1374,49,1117,281,314,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31288,7997,8613,294,1710,443,482,16,6892,1764,1913,64,1644,410,443,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,0,0,0,0,0,0,0,0,618,141,157,2,0,0,0,0,95,16,32,2,0,0,0,0,0,0,0,0,0,0,0,0,182,41,56,2,0,0,0,0,0,0,0,0,2380,624,756,18,0,0,0,0,388,105,119,2,0,0,0,0,0,0,0,0,0,0,0,0,783,194,252,5,0,0,0,0,0,0,0,0,5860,1353,1655,30,0,0,0,0,944,221,261,6,0,0,0,0,0,0,0,0,0,0,0,0,1916,445,551,10,0,0,0,0,0,0,0,0,10504,2553,2853,47,0,0,0,0,1750,412,481,6,0,0,0,0,0,0,0,0,0,0,0,0,3506,844,948,14,0,0,0,0,0,0,0,0,16012,3839,4494,50,0,0,0,0,2612,631,750,10,0,0,0,0,0,0,0,0,0,0,0,0,5229,1280,1465,18,0,0,0,0,0,0,0,0
23,4,25,0,5,1,2,0,22,6,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1195,294,391,0,147,30,46,0,304,83,107,0,0,0,0,0,0,0,0,0,41,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,4867,1354,1448,5,567,164,172,1,1301,358,390,0,0,0,0,0,0,0,0,0,189,51,62,0,0,0,0,0,0,0,0,0,0,0,0,0,10175,2587,2831,31,1191,301,327,4,2695,682,750,6,0,0,0,0,0,0,0,0,389,98,107,1,0,0,0,0,0,0,0,0,0,0,0,0,16630,4188,4465,78,1935,485,507,10,4405,1093,1181,20,0,0,0,0,0,0,0,0,630,156,164,3,0,0,0,0,0,0,0,0,0,0,0,0,22834,5835,6211,106,2564,667,699,11,5928,1513,1620,28,0,0,0,0,0,0,0,0,856,217,235,4,0,0,0,0,0,0,0,0,0,0,0,0
41,6,8,4,4,1,3,0,13,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1044,200,186,71,177,33,34,12,187,27,30,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4007,931,898,119,714,162,161,22,715,173,160,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8744,2226,2185,163,1502,389,371,30,1487,384,379,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13275,3406,3468,214,2299,592,600,38,2202,568,582,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16707,4218,4282,240,2906,734,747,42,2774,701,724,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,4,21,0,7,1,3,0,19,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1186,280,367,7,142,30,46,1,264,66,94,1,0,0,0,0,0,0,0,0,43,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,4539,1262,1383,13,555,161,171,3,1120,298,348,5,0,0,0,0,0,0,0,0,183,50,63,1,0,0,0,0,0,0,0,0,0,0,0,0,9332,2378,2682,54,1160,290,332,9,2297,584,666,14,0,0,0,0,0,0,0,0,382,100,112,2,0,0,0,0,0,0,0,0,0,0,0,0,15200,3745,4234,99,1882,461,508,10,3696,907,1015,24,0,0,0,0,0,0,0,0,609,149,166,4,0,0,0,0,0,0,0,0,0,0,0,0,20756,5149,5834,100,2501,629,713,12,5007,1245,1399,24,0,0,0,0,0,0,0,0,840,208,234,4,0,0,0,0,0,0,0,0,0,0,0,0
27,4,26,0,1,0,2,0,26,7,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1267,330,428,0,95,20,28,0,374,104,132,0,0,0,0,0,0,0,0,0,40,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,5173,1461,1557,5,382,110,117,0,1592,441,477,0,0,0,0,0,0,0,0,0,191,49,60,0,0,0,0,0,0,0,0,0,0,0,0,0,10983,2833,3088,33,795,206,224,2,3344,856,944,9,0,0,0,0,0,0,0,0,383,97,106,1,0,0,0,0,0,0,0,0,0,0,0,0,18154,4562,4856,83,1307,326,347,8,5531,1386,1480,24,0,0,0,0,0,0,0,0,625,154,167,3,0,0,0,0,0,0,0,0,0,0,0,0,24990,6415,6818,119,1779,464,488,8,7490,1913,2050,35,0,0,0,0,0,0,0,0,847,215,235,4,0,0,0,0,0,0,0,0,0,0,0,0
6,1,4,0,4,4,3,0,18,4,1,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,485,128,95,3,138,40,31,0,245,59,47,3,0,0,0,0,0,0,0,0,158,42,33,2,0,0,0,0,0,0,0,0,0,0,0,0,2102,546,490,13,605,161,152,4,989,264,248,5,0,0,0,0,0,0,0,0,645,188,171,3,0,0,0,0,0,0,0,0,0,0,0,0,5022,1348,1242,21,1402,371,340,6,2269,576,546,8,0,0,0,0,0,0,0,0,1484,369,356,6,0,0,0,0,0,0,0,0,0,0,0,0,8658,2251,2226,24,2427,632,618,6,3913,1005,995,10,0,0,0,0,0,0,0,0,2567,652,653,6,0,0,0,0,0,0,0,0,0,0,0,0,12242,3220,3308,24,3332,878,912,6,5326,1411,1459,10,0,0,0,0,0,0,0,0,3447,911,948,6,0,0,0,0,0,0,0,0,0,0,0,0
18,7,13,0,0,0,1,0,14,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1119,272,320,0,36,10,11,0,182,53,64,0,0,0,0,0,0,0,0,0,30,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4502,1254,1367,0,150,41,43,1,829,220,246,1,0,0,0,0,0,0,0,0,143,40,37,0,0,0,0,0,0,0,0,0,0,0,0,0,9599,2470,2680,33,319,88,94,1,1746,459,502,8,0,0,0,0,0,0,0,0,318,82,96,1,0,0,0,0,0,0,0,0,0,0,0,0,15701,3927,4235,151,551,136,143,3,2855,715,769,27,0,0,0,0,0,0,0,0,542,133,142,4,0,0,0,0,0,0,0,0,0,0,0,0,22326,5695,6105,213,759,188,209,8,4022,1024,1104,40,0,0,0,0,0,0,0,0,759,192,210,8,0,0,0,0,0,0,0,0,0,0,0,0
38,2,19,0,3,0,5,0,6,3,1,1,3,0,1,0,0,0,0,0,3,2,1,0,6,1,3,0,0,0,0,0,0,0,0,0,942,214,256,19,188,38,50,4,109,44,39,5,33,8,9,0,0,0,0,0,96,34,33,4,67,15,21,0,0,0,0,0,0,0,0,0,3044,816,945,72,601,158,185,13,444,137,144,13,140,42,44,5,0,0,0,0,359,103,112,10,223,56,67,7,0,0,0,0,0,0,0,0,6789,1898,2136,143,1318,376,413,31,1013,296,312,19,310,83,99,7,0,0,0,0,815,228,249,13,488,132,149,11,0,0,0,0,0,0,0,0,11318,3082,3349,179,2290,628,677,36,1740,474,520,24,539,144,162,7,0,0,0,0,1290,346,381,20,762,193,217,11,0,0,0,0,0,0,0,0,16021,4318,4670,206,3340,902,969,45,2412,643,703,33,762,203,222,10,0,0,0,0,1754,465,520,23,985,267,287,14,0,0,0,0,0,0,0,0
58,15,50,0,3,0,6,0,31,9,16,0,11,2,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1947,512,668,0,198,50,72,0,438,118,152,0,114,21,27,0,0,0,0,0,38,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,7329,1985,2335,19,824,221,259,2,1691,470,539,4,341,86,104,0,0,0,0,0,135,41,47,0,0,0,0,0,0,0,0,0,0,0,0,0,17176,4390,4909,93,1956,497,563,9,4007,997,1128,21,722,192,215,2,0,0,0,0,380,86,108,2,0,0,0,0,0,0,0,0,0,0,0,0,31385,7627,8531,191,3569,865,960,20,7381,1756,1978,51,1320,336,362,6,0,0,0,0,754,168,188,5,0,0,0,0,0,0,0,0,0,0,0,0,48638,11846,13296,333,5518,1350,1501,35,11299,2756,3083,84,1992,491,556,13,0,0,0,0,1135,276,304,9,0,0,0,0,0,0,0,0,0,0,0,0
32,2,10,1,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,646,118,145,30,191,35,44,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2188,548,620,30,660,164,187,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4434,1097,1266,30,1351,337,376,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7639,1830,2186,36,2335,561,669,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11455,2935,3422,51,3525,907,1057,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,4,8,2,0,0,0,0,11,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1616,300,271,54,0,0,0,0,191,40,38,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5799,1353,1356,179,0,0,0,0,647,152,163,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12080,2940,3140,235,0,0,0,0,1316,310,347,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17979,4687,5044,280,0,0,0,0,2090,544,590,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22636,5877,6510,362,0,0,0,0,2717,711,779,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,14,25,0,20,6,4,0,20,5,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1922,438,522,36,273,96,85,4,363,89,99,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7279,1895,2097,128,872,273,300,17,1343,364,391,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16372,4250,4499,188,1946,520,557,24,3035,816,847,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28074,7234,7486,304,3462,904,957,38,5290,1357,1431,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42166,11066,11756,391,5367,1421,1529,47,7985,2110,2225,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,7,19,1,3,0,2,0,11,2,1,1,0,0,0,0,0,0,0,0,3,1,2,0,7,1,3,0,0,0,0,0,0,0,0,0,943,223,285,21,153,33,37,4,106,40,38,5,0,0,0,0,0,0,0,0,87,32,30,4,66,14,22,0,0,0,0,0,0,0,0,0,3056,854,976,77,466,129,154,11,452,140,148,11,0,0,0,0,0,0,0,0,315,101,106,9,226,58,64,7,0,0,0,0,0,0,0,0,7006,1980,2241,152,1091,307,346,28,1056,305,347,24,0,0,0,0,0,0,0,0,757,213,240,14,483,133,153,11,0,0,0,0,0,0,0,0,11575,3137,3461,185,1870,518,569,28,1893,533,589,30,0,0,0,0,0,0,0,0,1253,334,373,19,755,194,217,11,0,0,0,0,0,0,0,0,16271,4424,4753,211,2721,735,792,36,2750,750,814,38,0,0,0,0,0,0,0,0,1712,460,500,23,980,269,281,14,0,0,0,0,0,0,0,0
15,5,10,0,11,2,5,0,23,13,7,0,0,0,0,0,2,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633,155,176,12,226,48,58,4,449,151,137,8,0,0,0,0,120,37,35,2,49,10,10,1,0,0,0,0,0,0,0,0,0,0,0,0,2461,750,794,19,845,250,273,7,1593,493,518,25,0,0,0,0,404,121,134,7,187,58,64,1,0,0,0,0,0,0,0,0,0,0,0,0,5760,1651,1830,61,2003,579,632,18,3875,1077,1121,42,0,0,0,0,962,272,273,9,469,130,143,6,0,0,0,0,0,0,0,0,0,0,0,0,11631,3009,3338,126,4008,1018,1138,44,7665,1953,2069,67,0,0,0,0,1923,490,502,16,923,252,270,9,0,0,0,0,0,0,0,0,0,0,0,0,20226,5165,5635,193,6878,1769,1931,67,12882,3371,3573,108,0,0,0,0,3205,844,902,28,1624,419,447,15,0,0,0,0,0,0,0,0,0,0,0,0
41,7,17,1,12,1,1,0,5,1,2,0,6,2,3,0,0,0,0,0,0,0,2,0,4,1,2,0,0,0,0,0,0,0,0,0,1360,321,385,52,190,46,51,7,128,36,43,4,61,15,16,2,0,0,0,0,22,10,7,1,60,15,17,0,0,0,0,0,0,0,0,0,5557,1386,1431,101,733,189,202,16,592,160,163,9,201,52,52,3,0,0,0,0,116,35,37,1,222,49,55,3,0,0,0,0,0,0,0,0,12378,3036,3140,154,1699,406,424,21,1445,360,371,18,493,124,118,7,0,0,0,0,319,79,78,4,474,115,128,6,0,0,0,0,0,0,0,0,20366,5076,5340,215,2873,708,746,30,2490,606,643,34,770,192,203,7,0,0,0,0,587,137,147,9,699,170,191,7,0,0,0,0,0,0,0,0,27913,7024,7371,302,3881,968,1016,44,3714,912,962,46,967,248,265,9,0,0,0,0,898,211,227,13,897,229,241,8,0,0,0,0,0,0,0,0
41,13,17,0,1,2,2,0,4,2,3,0,0,0,0,0,0,0,0,0,3,1,1,0,7,1,3,0,0,0,0,0,0,0,0,0,1013,309,297,35,152,44,47,5,86,28,28,3,0,0,0,0,0,0,0,0,62,19,21,2,70,16,22,1,0,0,0,0,0,0,0,0,3411,1000,1084,84,538,164,169,14,320,100,107,9,0,0,0,0,0,0,0,0,216,59,70,6,226,61,70,7,0,0,0,0,0,0,0,0,7680,2204,2465,164,1245,356,392,27,770,215,237,14,0,0,0,0,0,0,0,0,481,131,145,8,487,134,155,11,0,0,0,0,0,0,0,0,13077,3583,3936,201,2157,596,646,31,1284,341,369,18,0,0,0,0,0,0,0,0,729,190,209,11,752,196,216,11,0,0,0,0,0,0,0,0,18555,5020,5475,248,3046,816,892,40,1733,461,502,23,0,0,0,0,0,0,0,0,967,264,282,13,979,270,282,14,0,0,0,0,0,0,0,0
47,15,17,0,3,0,0,0,23,12,10,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1562,415,412,0,147,34,32,0,359,96,80,0,0,0,0,0,52,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6577,1813,1835,25,604,174,179,1,1424,389,379,3,0,0,0,0,197,58,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17113,4180,4369,188,1574,378,397,21,3605,883,944,41,0,0,0,0,517,119,134,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34263,8061,8439,421,3191,725,764,40,7325,1721,1807,91,0,0,0,0,1062,249,257,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55824,13679,14557,566,5295,1294,1369,56,11964,2907,3103,122,0,0,0,0,1740,421,451,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,12,23,0,0,0,2,0,11,3,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1407,387,447,0,141,33,46,0,164,45,62,0,0,0,0,0,0,0,0,0,52,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,5475,1591,1647,1,558,166,166,0,744,216,218,0,0,0,0,0,0,0,0,0,187,51,57,0,0,0,0,0,0,0,0,0,0,0,0,0,11718,3066,3247,52,1166,313,322,6,1562,402,430,7,0,0,0,0,0,0,0,0,387,97,102,1,0,0,0,0,0,0,0,0,0,0,0,0,19339,4928,5175,170,1929,477,506,18,2504,625,674,22,0,0,0,0,0,0,0,0,611,157,168,6,0,0,0,0,0,0,0,0,0,0,0,0,26693,6847,7275,245,2597,677,714,24,3349,861,927,31,0,0,0,0,0,0,0,0,858,217,234,8,0,0,0,0,0,0,0,0,0,0,0,0
