X1_estat,X2_hb,X3_vdw,X4_dsolv,X5_tors,Y1_AD4Score
-2.7521,-2.2925,-6.7427,2.8637,1.1932,-7.7304
-0.0229,-0.7645,-9.8398,3.6559,2.3864,-4.585
-2.9539,-2.3923,-4.4468,2.5938,0.5966,-6.6026
0.0228,-0.0346,-4.6809,0.7763,0.2983,-3.618
-1.3033,-1.5288,-6.9368,3.494,1.7898,-4.4851
-0.8781,-3.8354,-16.0237,5.1668,9.5456,-6.0248
-0.2109,-2.0394,-7.1589,2.7532,0.5966,-6.0594
-1.2301,-1.8775,-10.3606,5.3308,1.7898,-6.3475
-0.5242,-1.5155,-12.1815,3.5109,4.7728,-5.9374
0.0015,-0.0058,-5.5347,0.8859,2.6847,-1.9685
-0.1534,-2.5472,11.3097,5.7728,2.983,17.3649
-0.9466,-3.0093,-7.3617,4.3821,1.7898,-5.1457
-0.4972,-1.7141,-9.2653,5.5981,3.5796,-2.299
-0.1414,-1.2554,-6.6023,2.1239,0.8949,-4.9803
0.1489,-1.4592,-5.6965,2.9064,1.4915,-2.609
-0.1663,-2.3449,-5.8325,3.1332,3.5796,-1.6309
0.2736,-2.006,-11.3938,6.0316,2.3864,-4.7082
-0.6438,-1.4635,-12.8955,3.92,2.0881,-8.9947
-0.4295,-0.0098,-4.1599,1.9093,0.5966,-2.0933
-1.4193,-3.2436,-16.1322,5.3239,4.1762,-11.295
-0.5669,-1.6468,-12.4179,3.0415,2.0881,-9.502
-0.6172,-1.1471,-5.9846,1.7165,1.1932,-4.8393
-1.96,-2.0903,-11.1794,3.3853,0.8949,-10.9495
-0.0296,-0.8563,-9.9124,3.6053,2.6847,-4.5083
-1.7361,-1.7572,-9.7198,4.6998,2.983,-5.5303
-0.9654,-2.504,-7.5078,4.4789,3.2813,-3.217
0,0,0,0,0,0
-2.9633,-4.0111,-8.8039,4.5437,3.2813,-7.9532
0.4808,-1.6405,-7.7262,3.5902,1.7898,-3.506
0.0302,-1e-04,-0.5028,0.2364,2.3864,2.1502
-2.5191,-1.6234,-8.7383,3.6622,1.1932,-8.0255
-0.9327,-1.3965,-9.3825,3.1453,3.2813,-5.2851
-0.328,-1.7105,-10.8433,2.3951,2.0881,-8.3987
-0.2001,-2.1369,-6.1522,2.3222,0.5966,-5.5703
-2.1864,-5.0865,-17.9094,6.1091,8.0541,-11.0192
-2.6685,-3.4388,-19.7413,6.3703,8.6507,-10.8276
-3.9829,-5.3172,-6.0244,4.8747,1.1932,-9.2565
-1.9357,-1.8494,-7.9116,1.5759,1.4915,-8.6293
-2.5718,-1.3283,-5.6899,3.6558,2.3864,-3.5478
-0.1392,-0.1972,-4.2799,1.5532,3.8779,0.8149
-0.4703,-1.6749,-11.5603,2.8145,2.0881,-8.8029
-0.173,-2.3461,-7.5731,2.8923,0.5966,-6.6033
-2.3623,-3.3164,-8.8463,4.0459,0.8949,-9.5842
-0.059,-1.1289,-6.9375,3.881,1.1932,-3.0512
-1.915,-3.0144,-8.1006,4.95,7.7558,-0.3241
-1.9444,-1.581,-6.977,3.6362,1.7898,-5.0764
-0.3136,-1.576,-13.3886,2.9592,2.0881,-10.231
-0.3212,-2.5093,-10.1974,5.01,1.4915,-6.5264
-0.9505,-4.3784,-10.6534,5.4137,1.7898,-8.7786
-2.0355,-3.0825,-5.3468,3.501,0.8949,-6.0689
-0.0154,-2.0259,-6.3312,3.4439,2.983,-1.9456
-1.6247,-1.9012,-5.6216,3.5705,2.6847,-2.8922
0.2352,-2.2608,-10.3348,5.6275,2.0881,-4.6447
-0.2314,-0.0036,-6.3101,0.4471,4.7728,-1.3253
-0.942,-1.3522,-5.9921,3.3381,1.4915,-3.4567
-0.8291,-2.1299,-7.1562,3.1199,1.1932,-5.8021
0.0746,-4e-04,-5.3651,0.2516,1.7898,-3.2495
-1.7216,-3.7738,-6.9014,4.7067,2.3864,-5.3037
0.0515,-0.9052,-5.4615,1.9405,0.5966,-3.7781
0.0377,-0.0159,-4.7253,0.4501,0.2983,-3.9551
-1.144,-2.0687,-8.3297,3.6764,2.0881,-5.7779
0.5241,-0.0034,-2.2233,0.2336,0.5966,-0.8725
-0.282,-1.6547,-12.0199,2.694,2.0881,-9.1744
1.6131,-1.2107,-6.2122,4.1232,2.0881,0.4016
-1.8552,-2.2124,-4.9824,2.8838,1.4915,-4.6747
0.2706,-3.4886,-16.6497,8.5291,7.1592,-4.1794
-2.0169,-2.0023,-11.7487,2.8398,2.0881,-10.84
-1.0717,-0.7891,-6.9646,1.0387,1.7898,-5.9968
-0.1439,-1.8426,-9.0753,2.814,1.1932,-7.0546
-0.206,-1.6884,-6.0499,2.2416,0.5966,-5.1061
-0.643,-0.8417,-9.8755,1.6458,2.0881,-7.6263
-1.7737,-2.7584,-9.7969,4.6195,2.3864,-7.323
-1.7203,-0.9633,-4.4795,3.4855,0.8949,-2.7827
-1.3678,-2.8255,-6.9205,3.567,2.0881,-5.4586
-0.881,-2.3743,-10.8748,3.6686,2.3864,-8.0752
-0.0054,-0.8684,-12.0653,-0.0358,9.2473,-3.7276
-2.6709,-1.4536,-5.3063,2.855,0.8949,-5.6808
-2.7881,-2.7674,-15.1065,4.7629,7.4575,-8.4415
0,0,0,0,0,0
0,0,0,0,0,0
-1.0478,-0.8763,-5.6099,1.3376,0.5966,-5.5998
0,0,0,0,0,0
-2.5805,-3.4063,-14.2009,7.4668,10.4405,-2.2803
-1.8007,-4e-04,-8.6358,2.1907,3.2813,-4.9649
-0.7088,-2.8733,-11.0126,4.8956,1.4915,-8.2078
-0.6992,-1.8713,-6.8978,3.4766,1.7898,-4.202
-1.9436,-4.4142,-14.6471,5.958,2.6847,-12.3622
-0.2101,-2.3893,-14.182,5.8129,2.0881,-8.8804
2.4373,-0.0048,-6.9439,0.4666,1.7898,-2.255
-1.4051,-2.2571,-7.7145,4.1162,1.7898,-5.4707
-1.0582,-1e-04,-4.7709,1.0825,1.1932,-3.5535
-0.3562,-1.9416,-11.0957,3.3954,8.0541,-1.944
-0.207,-2.1165,-8.6615,3.84,0.8949,-6.2501
0.1262,-0.2378,-4.9002,1.3769,0.5966,-3.0384
-1.5701,-2.715,-6.3216,3.0178,1.7898,-5.7991
-3.7317,-1.2922,-10.6517,3.4017,2.0881,-10.1858
-0.1845,-0.8514,-3.1796,2.2376,1.1932,-0.7847
0.1484,-0.1399,-7.0419,1.9513,1.1932,-3.889
-3.0946,-2.9149,-11.638,4.4404,5.966,-7.2411
-0.7822,-0.6214,-5.0223,1.8378,0.8949,-3.6932
0.3058,-0.7675,-1.6717,1.591,1.4915,0.9491
-1.7791,-6.2918,-19.7015,6.3249,8.949,-12.4985
-1.6261,-0.9225,-6.5207,2.1074,0.8949,-6.0671
-2.9574,-2.2397,-6.4961,3.3354,1.7898,-6.5679
-0.2227,-1.5375,-8.1373,3.8218,1.1932,-4.8826
-2.26,-3.3287,-6.4813,4.3021,1.4915,-6.2765
-0.568,-0.9776,-8.6074,2.4295,5.6677,-2.0558
0.6981,-5.6027,-15.2691,8.1172,5.0711,-6.9854
-3.0244,-2.2235,-8.5988,3.731,1.1932,-8.9225
-1.1774,-3.7966,-12.3578,4.6425,2.6847,-10.0046
-0.7795,-0.3081,-6.892,1.3738,1.4915,-5.1143
-1.5372,-2.8663,-9.6072,4.2057,5.0711,-4.7339
-0.0951,-1.2717,-7.1492,1.6406,0.5966,-6.2788
-0.327,-0.4598,-6.0872,0.7234,0,-6.1506
-0.1942,-0.6942,-4.4539,1.0449,1.1932,-3.1042
-0.6527,-3.3524,-10.7497,4.887,2.6847,-7.1831
-1.273,-2.3345,-7.3486,3.6871,4.7728,-2.4962
-1.1559,-1.667,-11.0758,4.9329,1.7898,-7.176
-1.749,-1.1845,-8.1849,3.4396,1.7898,-5.889
-1.8182,-4.0633,-9.7217,4.5184,2.6847,-8.4001
-0.101,-3.2231,-6.4145,2.8823,3.5796,-3.2767
-0.0406,-1.4297,-3.6638,1.758,1.1932,-2.1828
-0.2515,-2.9471,-6.8806,3.6765,4.1762,-2.2265
-0.2791,-0.7014,-5.3536,2.166,0.5966,-3.5715
1.5891,-3.644,-14.8938,6.4752,4.4745,-5.999
-2.4418,-4.4961,-13.1518,6.5984,3.2813,-10.21
-2.2023,-3.0739,-16.4011,5.334,10.7388,-5.6045
-1.4887,-3.0358,-10.5904,4.0272,1.1932,-9.8945
-4.253,-6.4706,-21.4343,7.9914,12.8269,-11.3398
-1.8725,-2.2198,-8.3361,2.3288,2.3864,-7.7132
-0.1173,-1.2513,-8.9561,3.2052,2.6847,-4.4349
-1.1221,-3.0271,-13.7264,6.413,2.983,-8.4797
-1.8921,-3.0997,-9.9889,5.0771,2.6847,-7.2189
-0.4706,-1.6682,-11.309,2.7233,2.0881,-8.6364
-0.0658,-0.9235,-3.3649,2.4709,0.2983,-1.585
0.2426,-0.2028,-5.3779,2.2057,0.5966,-2.5358
-3.6966,-2.8198,-8.7251,5.2538,2.0881,-7.8996
-0.1796,-2.0493,-6.473,2.4565,0.5966,-5.6488
-3.2411,-3.4302,-12.5794,5.9681,2.3864,-10.8962
-2.7399,-5.297,-21.1613,8.1232,11.0371,-10.0378
-0.1213,-0.4774,-7.0272,1.0646,0.5966,-5.9647
-0.1008,-1.4306,-6.7727,1.7058,1.1932,-5.4051
0.2149,-1.96,-10.2001,4.7466,2.3864,-4.8123
-0.7575,-2.9287,-5.7646,2.9386,0.2983,-6.2139
0.0227,-0.0039,-7.9619,0.6845,0.8949,-6.3638
0,0,0,0,0,0
-0.1134,-2.1727,-8.5613,3.7109,0.8949,-6.2415
-1.0928,-2.0621,-4.9668,3.1307,2.0881,-2.903
0,0,0,0,0,0
1.0661,-2.6054,-8.3305,5.0556,1.4915,-3.3227
0.6019,-1.6985,53.1662,3.6876,2.3864,58.1436
-0.191,-1.8572,-10.1173,3.7351,1.4915,-6.9389
0.1572,-3.1261,-7.6219,3.5218,1.1932,-5.8758
-3.6061,-2.127,-18.707,8.6136,5.6677,-10.1588
-2.255,-2.9482,-9.4328,5.7805,2.0881,-6.7673
0.3761,-0.7515,-5.1911,2.5678,1.1932,-1.8056
0.02,-0.3041,-5.4653,0.3456,0.5966,-4.8073
-0.1629,-2.9922,-15.4324,5.3791,4.7728,-8.4356
-4.1069,-5.1863,-21.1667,6.3868,9.2473,-14.8258
-0.2126,-2.0246,-6.4318,2.5169,0.5966,-5.5554
-0.9747,-0.8318,-4.3226,1.5489,0.8949,-3.6852
-0.1746,-0.7528,-6.699,1.8599,1.4915,-4.275
0.1422,-1.4067,-8.7176,4.7072,2.6847,-2.5902
-6.6023,-5.5604,-14.9715,7.4309,5.966,-13.7372
-0.9549,-2.4574,-5.0097,3.4611,0.8949,-4.066
0.0165,-2.3973,-5.2217,2.4519,1.7898,-3.3608
-1.11,-4.7662,-14.7804,7.4519,4.4745,-8.7302
-2.0665,-5.8002,-10.6589,6.0276,1.7898,-10.7082
-0.1084,-1.4206,-10.8812,3.0872,1.1932,-8.1297
-0.5135,-0.279,-8.4972,2.6555,1.1932,-5.441
-2.1844,-2.559,-10.9336,3.2244,7.4575,-4.9951
1.6415,-0.5072,-11.8046,6.8334,2.983,-0.8538
-1.9443,-1.3845,-7.6576,4.0135,2.0881,-4.8848
-2.1715,-2.9726,-8.9601,4.4688,2.983,-6.6525
-0.5632,-0.0197,-4.5047,1.5684,0.8949,-2.6242
-1.6979,-2.2777,-9.298,3.4496,0.5966,-9.2274
-2.2819,-1.8847,-8.2096,3.6469,1.4915,-7.2379
-0.1363,-3.8953,-9.6235,6.0656,2.3864,-5.2031
-0.0911,-1.4728,-13.4911,3.2955,3.5796,-8.18
-1.0479,-3.987,-16.113,8.9882,5.0711,-7.0887
-2.0015,-3.1689,-9.2025,4.0969,1.7898,-8.4862
-0.2899,-1.6024,-12.2576,2.2045,1.4915,-10.4539
-0.639,-0.4109,-7.5601,2.1615,1.4915,-4.957
-1.2192,-1.199,-8.2548,3.2135,3.8779,-3.5816
-3.0244,-1.7358,-6.4884,2.9411,1.1932,-7.1144
-0.1995,-2.0167,-8.3621,3.4237,2.3864,-4.7682
-2.5503,-3.5333,-7.9819,3.6423,1.1932,-9.23
-0.3954,-1.9604,-7.2036,3.1618,0.8949,-5.5027
-0.0083,-0.9516,-3.8116,1.7033,0,-3.0682
-3.6278,-3.7266,-6.0438,3.859,1.4915,-8.0477
-0.811,-2.1305,-12.0407,5.7209,2.0881,-7.1732
0.0231,-0.007,-7.7565,0.5993,0.8949,-6.2462
-0.0137,-0.2109,-8.2993,0.9576,0.8949,-6.6713
-0.1508,-2.2293,-11.2664,3.9393,2.983,-6.7241
1.7039,-5.2626,-19.3074,7.8155,4.1762,-10.8745
-1.3673,-2.9674,-9.8622,3.9693,4.7728,-5.4549
-0.1475,-0.5827,-10.241,1.4471,1.7898,-7.7343
-0.9321,-1.9772,-4.0202,3.0897,1.7898,-2.05
-0.192,-1.3264,-10.0243,4.4125,0.8949,-6.2353
-0.0381,-0.3566,-9.2524,2.8831,2.6847,-4.0793
0.2296,-1.7319,-4.0725,1.9245,1.1932,-2.4572
0.0069,-0.401,-7.754,2.88,1.1932,-4.075
-1.8846,-3.4041,-10.0782,3.4333,1.4915,-10.4421
-0.128,-2.3102,-8.7325,3.8632,1.7898,-5.5177
-0.0373,-4.005,-17.4653,9.0044,8.949,-3.5542
0.2426,-0.0673,-4.3329,0.2752,3.5796,-0.3029
-1.1455,-1.7212,-8.9702,4.8956,3.2813,-3.66
-3.1041,-1.7242,-6.5623,3.0271,1.1932,-7.1704
-0.4796,-1.6073,-12.5716,3.1156,2.0881,-9.4549
-2.9675,-2.9407,-9.4801,4.0257,0.8949,-10.4677
-0.2175,-2.0177,-6.4549,2.4954,0.5966,-5.5981
-0.1639,-2.0696,-5.7995,3.3215,0.8949,-3.8165
-4.608,-4.9754,-8.0198,4.2044,3.2813,-10.1174
-1.5812,-0.1816,-8.1293,2.2403,3.2813,-4.3705
-1.7663,-2.6497,-9.1784,4.0286,2.3864,-7.1795
-0.2157,-1.8972,-6.1185,2.3541,0.5966,-5.2807
-4.2325,-5.4913,-14.164,7.0433,3.2813,-13.5632
-0.8387,-2.9679,-5.7275,2.5945,0.2983,-6.6412
-1.2317,-4.4947,-9.7646,6.1547,2.3864,-6.95
-0.4608,-1.3425,-5.9043,1.5685,0.8949,-5.2442
-0.2042,-1.7829,-9.1179,3.1234,0.8949,-7.0868
-2.4073,-2.6389,-10.3009,5.301,2.3864,-7.6597
-3.1466,-1.7759,-6.4175,2.9689,1.1932,-7.1779
-0.3967,-0.0178,-11.4106,1.9246,2.983,-6.9174
-0.1589,-1.6243,-7.5963,2.523,0.5966,-6.2599
-2.792,-3.5878,-9.0851,3.7159,0.8949,-10.854
-1.2097,-1.3599,-7.2078,4.2851,2.6847,-2.8076
-2.5247,-3.3669,-6.1518,4.1854,1.4915,-6.3664
-0.1571,-0.3707,-5.0608,1.2685,1.1932,-3.1269
-0.327,-4.426,-13.5336,6.408,3.8779,-8.0007
-0.227,-2.0605,-6.6442,2.5296,0.5966,-5.8056
-0.7794,-0.5669,-4.4977,2.0683,0.5966,-3.1791
-2.8533,-2.945,-6.2571,3.9775,2.0881,-5.9897
-3.3881,-1.7905,-4.3295,2.0992,1.7898,-5.6192
-0.1759,-2.0787,-7.3122,2.9267,0.5966,-6.0435
-2.0815,-1.928,-8.5566,3.5192,1.1932,-7.8537
-4.2777,-6.9767,-21.5102,10.0408,11.932,-10.7917
-0.3016,-3.3112,-8.8714,3.4345,3.2813,-5.7684
0.2222,-2.2202,-10.6798,4.2317,1.7898,-6.6563
-4.1333,-3.5351,-8.308,3.9489,5.3694,-6.6582
-2.2833,-1.1971,-3.4856,3.0219,0.5966,-3.3475
-0.0192,-0.0253,-9.1924,1.8875,0.8949,-6.4545
-0.9656,-2.7337,-6.3677,2.6719,1.1932,-6.2021
-1.1701,-1.1256,-9.6252,4.1979,6.8609,-0.862
-1.8399,-1.0739,-11.0502,3.5844,0.8949,-9.4848
-0.3231,-2.7151,-9.0339,3.5482,3.2813,-5.2427
-1.3209,-2.4739,-7.119,3.4934,1.4915,-5.929
-1.0096,-2.2328,-10.4201,5.3811,2.3864,-5.8949
-7.0751,2.1984,-15.8855,10.1367,3.5796,-7.0459
-4.5817,-1.354,-14.7547,7.5617,3.2813,-9.8474
-0.2033,-1.3895,-11.0568,2.191,1.4915,-8.9671
0,0,0,0,0,0
0.2713,-2.5663,-8.6746,4.87,2.3864,-3.7132
-5.6792,-4.9584,-11.0662,6.4312,4.7728,-10.4998
-2.1035,-2.1261,-9.8939,2.9715,0.8949,-10.2571
-0.1576,-1.8494,-12.311,4.6664,6.5626,-3.0891
-0.0085,-1.3715,-4.7342,1.7807,0.8949,-3.4386
-0.6812,-0.9346,-5.8338,2.3268,0.5966,-4.5263
-0.4213,-1.5536,-3.2312,2.2015,0.2983,-2.7062
-2.1216,-2.787,-9.1436,3.6323,3.8779,-6.5419
-3.9123,-5.6984,-10.9243,6.2196,8.3524,-5.963
-2.0152,-1.0926,-6.5251,2.2732,0.2983,-7.0614
-0.1865,-1.6982,-5.9767,2.2658,0.5966,-4.999
-1.7685,-4.5577,-10.2984,6.3486,2.3864,-7.8896
-0.9208,-0.9922,-6.1045,2.3781,2.6847,-2.9548
-0.0073,-2.7335,-13.6593,5.0934,2.0881,-9.2186
-0.2332,-2.2087,-9.5325,3.5242,1.1932,-7.257
-0.2342,-2.53,-8.3395,3.634,0.8949,-6.5748
-0.1835,-2.5958,-10.1437,2.7388,0.5966,-9.5875
-0.0459,-0.7546,-5.9099,1.1731,0.5966,-4.9407
-0.5002,-0.5405,-11.3276,2.2371,3.2813,-6.8498
-0.0349,-0.0041,-7.7629,0.6381,2.0881,-5.0757
-0.4995,-3.8799,-8.4994,3.9287,2.0881,-6.862
-4.745,-3.6798,-7.7845,5.5848,2.6847,-7.9397
-0.227,-3.4326,-7.6878,3.83,1.1932,-6.3242
-4.0929,-4.9106,-7.1851,4.5175,1.4915,-10.1796
-0.7794,-2.7267,-17.0894,11.8093,5.6677,-3.1186
0.0651,-0.5666,-9.1669,3.6612,1.7898,-4.2173
0.8591,-2.901,-17.6074,6.4095,4.7728,-8.4671
-3.1365,-2.0725,-7.2956,3.8639,1.1932,-7.4475
-0.6609,-1.6338,-5.0861,3.42,0.8949,-3.0658
-0.4502,-1.7157,-7.8639,2.0054,2.3864,-5.6379
-0.8186,-1.0997,-6.4773,2.5834,1.1932,-4.6191
-2.9337,-3.9936,-9.4852,5.4881,2.6847,-8.2397
-0.0224,-0.7134,-8.5014,2.174,4.7728,-2.2904
-2.1036,-2.8538,-9.671,4.376,0.8949,-9.3575
-2.0591,-3.2113,-9.3269,3.9474,0.8949,-9.755
-1.0463,-1.7097,-13.5871,4.2276,2.983,-9.1325
0.3536,-1.5622,-14.4707,3.5859,5.966,-6.1275
-1.6448,0.1153,-8.2222,3.2472,1.4915,-5.013
-3.8629,-3.6588,-6.9238,4.8069,2.6847,-6.9539
-1.4799,-1.772,-8.0176,3.3081,1.7898,-6.1715
-0.1286,-2.3283,-7.8176,2.9945,2.0881,-5.1918
-2.7721,-1.4374,-3.7275,1.6015,2.0881,-4.2474
-4.7104,-5.1185,-10.2023,6.2977,2.0881,-11.6455
-1.4271,-1.4377,-5.1763,2.2969,2.983,-2.7613
-0.2654,-1.6877,-7.1911,1.9042,1.7898,-5.4503
0.2595,-1.0143,-5.9628,2.3457,2.3864,-1.9855
0.209,-1.8992,-9.4072,4.7505,2.3864,-3.9605
-2.1447,-3.734,-12.9372,5.0422,2.3864,-11.3874
-2.3288,-1.2614,-4.8422,3.6593,2.0881,-2.685
-2.9689,-5.7002,-17.6568,9.3561,1.7898,-15.1801
-1.9452,-6.401,-20.217,6.5053,8.949,-13.1088
-1.4504,-2.6749,-7.2946,3.9438,1.4915,-5.9846
-2.3337,-5.0197,-8.5979,7.4814,4.4745,-3.9954
-5.0321,-6.2259,-20.3859,10.805,6.8609,-13.9781
-0.0796,-0.2166,-9.2438,0.0299,2.0881,-7.4221
-0.0256,-0.0897,-8.4779,2.4496,1.7898,-4.3538
-2.3732,-1.2937,-8.0003,3.0275,0.8949,-7.7448
-1.8101,-2.1149,-11.3117,3.581,10.1422,-1.5135
-3.2886,-4.0635,-12.0992,5.0654,2.3864,-11.9994
-0.0946,-0.1641,-8.3436,2.6982,1.1932,-4.7109
-0.1095,-1.6273,-7.9954,2.3396,1.1932,-6.1995
0.6129,-2.2448,-9.5446,4.438,3.8779,-2.8607
-3.0289,-3.8192,-5.9056,3.6597,0.5966,-8.4974
0.3108,-0.0202,-7.7924,2.272,4.1762,-1.0536
-0.8481,-0.6722,-8.322,3.0681,1.4915,-5.2826
-0.2025,-0.0228,-5.9108,1.6748,0.5966,-3.8647
-3.5576,-5.2924,-11.4982,5.5229,8.949,-5.8763
-0.2421,-1.1866,-5.7865,1.2042,0.5966,-5.4145
-0.2462,-1.6429,-9.2779,2.9308,1.1932,-7.0431
-0.1516,-0.032,-4.6336,1.1933,0.8949,-2.729
-3.581,-4.0798,-14.0301,5.0934,8.949,-7.6485
1.305,-2.2035,-9.1898,4.4424,2.3864,-3.2594
-1.7764,2.3688,-7.4036,3.7103,1.4915,-1.6093
-1.4473,-3.387,-14.281,6.774,4.1762,-8.165
-2.2165,-2.9887,-13.4954,5.6245,4.7728,-8.3032
-2.1088,-3.4739,-11.0349,6.0822,2.6847,-7.8506
-5.7453,-5.3867,-11.1453,4.8582,6.5626,-10.8565
-0.0052,2.7076,-4.4626,3.9893,1.7898,4.0189
-2.4572,-3.3877,-8.8025,4.7563,1.4915,-8.3996
0.1645,-2.1375,-10.997,5.0921,4.7728,-3.1052
-0.1004,-2.9509,-7.5175,3.2121,1.1932,-6.1636
-1.411,-2.8423,-8.4086,4.1832,1.1932,-7.2856
-3.1041,-4.1109,-9.5021,5.6709,2.0881,-8.9581
-0.1729,-0.3507,-10.0102,1.005,2.983,-6.5458
-0.714,-0.9041,-8.3379,2.7509,1.4915,-5.7136
-0.6772,-1.6387,-11.9629,3.1684,3.8779,-7.2326
-0.3853,-1.7971,-5.5786,3.3717,0.5966,-3.7927
-0.1025,-0.5505,-3.8175,1.3248,0.5966,-2.5491
-0.355,-2.717,-5.3586,2.8808,2.6847,-2.8651
-1.9087,-4.7003,-11.3677,7.4973,3.8779,-6.6015
-1.479,-2.1948,-9.5829,3.9029,0.8949,-8.4588
-0.0632,-0.45,-7.3013,2.4888,1.1932,-4.1325
-0.6317,-3.7024,-12.0012,5.244,1.4915,-9.5998
-0.2035,-1.551,-8.0406,3.9438,1.1932,-4.6581
-0.0852,-0.0056,-13.8866,2.5518,1.1932,-10.2325
0,0,0,0,0,0
-0.1288,-1.8399,-11.8339,4.6861,7.7558,-1.3606
-1.4425,-2.7426,-15.2699,3.474,2.0881,-13.893
-3.3326,-2.9623,-10.0799,4.2433,2.3864,-9.745
-1.8676,-3.5645,-5.8968,3.4818,1.1932,-6.6539
-1.4761,-0.64,-7.8446,1.69,0.8949,-7.3758
-2.4011,-5.0191,-16.7067,6.4817,8.949,-8.6963
-2.1298,-3.1592,-6.4795,4.1934,1.4915,-6.0837
0.0016,-4.4603,-19.5276,10.2933,8.3524,-5.3405
-2.2213,-1.0011,-11.759,4.7692,7.7558,-2.4564
-3.0047,-6.2724,-21.3487,7.8534,10.1422,-12.6302
-2.2096,-3.501,-20.037,9.0367,8.3524,-8.3584
-0.0826,-0.5707,-11.4617,2.3506,1.4915,-8.273
-0.4187,-0.1932,-11.5549,2.1416,2.983,-7.0422
-0.1981,-2.3274,-10.3491,3.4879,1.1932,-8.1936
-3.6189,-2.2584,-10.1115,4.0294,2.983,-8.9764
-5.0918,-5.4476,-16.4004,8.5118,3.2813,-15.1467
-2.1092,-1.3816,-16.8909,3.6677,4.7728,-11.9414
-0.57,-1.3569,-10.6946,4.9962,3.8779,-3.7474
-2.6599,-4.0733,-9.1961,3.6562,4.1762,-8.0968
-0.1375,-1.6187,-8.6053,3.1051,4.4745,-2.7819
0.25,-0.6738,-9.2197,3.4841,1.4915,-4.6679
-1.7311,-3.9313,-14.1032,5.5691,5.0711,-9.1254
0,0,0,0,0,0
-0.1868,-1.5081,-4.2805,1.7694,0.5966,-3.6094
-3.5003,-2.3822,-5.5519,2.8798,1.1932,-7.3616
-1.2116,-3.3792,-9.699,4.4685,2.983,-6.8383
-0.0734,-0.9482,-13.0875,2.0604,2.0881,-9.9606
-0.127,-0.7296,-7.4384,1.6294,0.2983,-6.3674
-0.1866,-2.9262,-8.6491,3.9195,1.4915,-6.351
-2.5212,-1.2691,-8.36,3.0226,0.8949,-8.2328
-0.392,-2.1376,-6.6462,2.5712,0.2983,-6.3062
-0.4828,-2.2329,-10.1893,3.6382,1.7898,-7.4771
-1.8888,-4.0487,-12.5402,7.5505,1.7898,-9.1375
0.2135,-1.9747,-5.3281,3.1353,1.1932,-2.7607
-1.4847,-2.3801,-11.161,2.442,2.983,-9.6008
-1.6029,-2.6072,-10.5134,4.8871,3.2813,-6.5551
-0.5737,-1.5886,-12.2453,3.6425,1.7898,-8.9753
0.5672,-0.6312,-12.6435,5.1996,8.6507,1.1427
0.0584,-0.5303,-7.4324,1.4273,0.8949,-5.5821
0.1139,-2.9433,-8.3022,3.7783,1.7898,-5.5635
-2.9388,-1.7527,-8.6475,3.9437,1.4915,-7.9037
-1.0672,-2.0317,-8.2189,4.3625,2.0881,-4.8672
0.3537,-1.8678,-12.1636,5.6788,3.8779,-4.121
-2.0195,-2.7049,-6.9245,4.6145,1.4915,-5.5429
0.18,-1.6793,-10.0066,4.0162,1.7898,-5.6999
-1.4088,-1.6275,-8.9613,3.4405,1.4915,-7.0656
0.179,-0.4276,-6.0188,1.6147,2.3864,-2.2662
-0.0316,-3.4968,-9.6568,5.1752,1.7898,-6.2202
-1.3792,-3.7067,-13.8458,6.3391,3.2813,-9.3113
-6.9775,-5.3809,-11.402,6.5352,2.6847,-14.5404
-0.7738,-1.3255,-8.4409,3.0312,1.4915,-6.0175
-0.2512,-2.3433,-12.6318,4.0785,1.4915,-9.6563
-2.0394,-3.3895,-13.8331,5.8666,8.949,-4.4464
0.46,-1.4702,-6.7581,4.4249,1.1932,-2.1503
-0.0167,-2e-04,-7.0822,0.1106,0.5966,-6.3919
-0.0433,-0.5688,-4.2124,1.0039,0.5966,-3.224
-1.4658,-2.8528,-8.6874,3.8051,1.1932,-8.0077
-0.8872,-0.0329,-5.8278,1.9153,1.1932,-3.6394
3.2768,-1.7851,-15.2053,4.3567,4.1762,-5.1806
-2.3799,-5.2518,-12.8416,7.6605,10.4405,-2.3723
-0.5634,-2.0647,-9.5088,2.7015,1.1932,-8.2421
-0.3877,-1.7226,-9.6128,1.9627,1.1932,-8.5672
-2.7599,-4.1125,-6.6323,4.0565,1.4915,-7.9567
-0.2328,-2.7101,-12.1355,3.7805,1.7898,-9.5081
-0.0966,-0.5375,-10.2905,2.4511,2.0881,-6.3854
-2.6545,-3.6998,-10.8456,4.5764,1.4915,-11.132
-0.9099,-3.0292,-5.6529,3.1431,1.1932,-5.2558
0,0,0,0,0,0
-1.5115,-2.2766,-7.9304,3.9016,1.7898,-6.0271
-2.802,-3.8026,-5.4973,3.6784,1.1932,-7.2303
-1.3076,-4.2261,-10.0677,5.223,2.0881,-8.2903
-2.0219,-2.4548,-7.691,2.8315,0.2983,-9.0379
-3.3523,-1.2909,-9.0853,3.1769,1.4915,-9.0601
-0.0752,-0.1146,-5.6544,1.2072,0.5966,-4.0405
-0.2221,-2.0325,-10.3019,3.9397,2.6847,-5.9321
-0.8036,-0.6332,-6.9167,1.9856,0.8949,-5.4729
-2.8192,-3.6531,-15.0703,5.4191,12.8269,-3.2966
