X1_VDW,X2_HB,X3_HP,X4_HM,X5_HS,X6_RT,Y1_HPScore,Y2_HMScore,Y3_HSScore,Y4_affinity_score
793.45,6.01,100.38,2.65,399.4,15,6.93,6.92,7.19,7.01
794.25,12.82,18.85,0.36,63.25,11,6.81,7.11,6.7,6.87
409.59,6.92,16.15,0.36,36.1,0,5.6,6.04,5.62,5.75
543.62,12.83,10.79,0,37.6,3,6.22,6.75,6.32,6.43
368.75,3.51,0,0,0,1,5.04,5.3,4.97,5.1
472.43,5.37,0.2,0.6,0,6,5.26,5.65,5.07,5.33
473.08,2.38,59,1.69,229.74,3,5.81,6.06,6.04,5.97
377.74,0,63.91,2.28,138.18,0,5.53,5.96,5.39,5.63
245.2,3.15,43.71,0.72,48.8,3,4.8,4.85,4.46,4.71
275.45,6.86,0,0,0,2,4.79,5.17,4.75,4.9
386.32,7.99,0,0,0,5,5.11,5.43,5.01,5.18
983.1,12.51,7.4,0,26.36,9,7.57,7.89,7.47,7.64
409.12,1.95,39.81,1.35,77.55,1,5.48,5.83,5.33,5.54
365.99,5.73,0,0,0,6,4.85,5.03,4.67,4.85
1081.95,10.87,142.14,5.9,451.44,23,8.23,9.04,8.19,8.49
723.39,7.64,40.18,1.6,64.52,5,6.8,7.37,6.59,6.92
474.05,14.53,4.3,0,31.87,4,5.92,6.54,6.05,6.17
785.47,1,201.93,6.39,493.28,12,7.72,8.12,7.44,7.76
457.59,7.72,21.22,0.27,100.64,4,5.64,5.89,5.76,5.76
629.67,0,206.88,5.88,420.95,8,7.33,7.59,6.81,7.24
357.62,2.99,37.5,0,125.05,0,5.37,5.3,5.48,5.38
388.84,5.99,0,0,0,1,5.26,5.63,5.23,5.37
690.21,3.46,163.13,6.03,345.27,4,7.61,8.62,7.36,7.87
325.56,1.94,51.47,0.34,101.28,0,5.31,5.2,5.18,5.23
439.16,1.52,40.08,1.85,196.3,6,5.27,5.61,5.44,5.44
683.58,1.17,130.2,2.53,350.6,6,7.04,6.82,7.01,6.96
469.95,4.96,71.86,3.16,221.28,10,5.63,6.2,5.56,5.79
558.56,2.03,35.48,0.94,135.6,3,5.92,6.08,5.98,5.99
292.91,10.22,7.66,0,34.11,3,5.05,5.48,5.11,5.21
444.88,1.2,56.67,2.86,253.52,3,5.61,6.29,5.94,5.95
634.69,2.56,98.06,3.36,295.13,6,6.63,7.08,6.69,6.8
519.5,0.79,47.98,1.67,194.82,1,5.93,6.28,6.15,6.12
533.52,2.76,0,0,0,5,5.42,5.5,5.21,5.38
378.16,7.35,20,0.53,95.42,2,5.41,5.83,5.58,5.61
434.46,4.36,18.71,0,85.78,0,5.58,5.75,5.73,5.69
601.42,4.03,63.88,1.67,240.54,0,6.64,7.03,6.99,6.89
310.75,1,45.11,1.06,132.22,2,5.02,5.13,4.99,5.05
392.62,2.77,61.26,1.31,210.4,5,5.41,5.44,5.49,5.45
556.6,0.23,116.67,3.05,211.93,4,6.49,6.61,6.06,6.38
580.27,12.17,15.44,0.53,60.65,4,6.31,6.93,6.42,6.56
704.78,7.28,58.41,4.26,215.39,17,6.14,7.12,6.01,6.42
516.76,3.79,36.02,0.63,136.54,0,6.04,6.26,6.22,6.17
757.82,4.15,80.34,1.98,221.37,4,7.18,7.4,7.19,7.25
454.11,1,36.44,1.37,32.4,6,5.27,5.43,4.81,5.17
398.69,5.23,53.8,2.04,204.32,4,5.56,6.09,5.76,5.8
392.87,8.41,0,0,0,3,5.28,5.7,5.24,5.41
693.16,8.54,53.09,0.82,192.16,7,6.73,6.84,6.86,6.81
567.24,1.23,132.71,2.7,277,8,6.48,6.23,6.07,6.26
442.59,6.1,6.28,0,38.66,3,5.41,5.66,5.43,5.5
816.36,7.25,71.78,2.22,261.85,8,7.26,7.65,7.45,7.45
244.99,8.08,0,0,0,1,4.8,5.27,4.81,4.96
364.29,4.66,51.68,1.98,126.19,0,5.62,6.26,5.63,5.84
676.98,4.27,101.29,5.42,376.71,16,6.32,7.25,6.41,6.66
1036.52,11.34,0,0,0,10,7.59,7.89,7.4,7.63
554.62,2.12,51.41,2.19,152.9,4,5.99,6.46,5.95,6.13
496.74,2.39,151.82,5.9,366.28,16,5.95,6.53,5.51,6
386.12,6.15,21.55,0.53,135.08,2,5.39,5.74,5.68,5.6
648.9,1,159.57,6.68,529.75,10,6.92,7.88,7.22,7.34
824.28,5.91,123.16,6.07,373.72,15,7.25,8.36,7.2,7.6
359.69,5.1,29.12,0.27,113.79,1,5.36,5.53,5.5,5.46
431.56,3.43,4.92,0,16.39,4,5.15,5.25,5.01,5.14
568.98,8.41,37.07,0.72,139.93,14,5.65,5.61,5.52,5.59
311.97,4.71,51.33,1.98,145.75,3,5.22,5.77,5.23,5.41
491.27,5.52,104.94,3.45,159.03,2,6.53,7.23,6.15,6.64
688.74,9.38,57.15,0.82,189.43,7,6.79,6.91,6.9,6.86
500.1,4.68,0,0,0,4,5.45,5.65,5.31,5.47
329.5,2.11,38.51,1.31,119.48,4,4.98,5.22,4.92,5.04
278.04,3.76,53.83,1.18,144.17,2,5.12,5.32,5.11,5.18
648.2,7.66,70.91,3.44,185.9,15,6.17,6.81,5.87,6.28
665.02,5.55,42.3,1.01,173.88,4,6.54,6.79,6.73,6.69
631.89,1.01,138.43,5.08,291.08,6,6.9,7.58,6.55,7.01
459.11,3.14,71.33,1.98,182.36,0,6.09,6.49,6.12,6.23
466.69,0.17,108.6,3.03,250.5,7,5.87,5.95,5.58,5.8
304.64,6.39,0,0,0,1,4.94,5.33,4.92,5.07
458.42,2.14,43.01,1.27,75.95,3,5.59,5.82,5.35,5.59
466.36,3.43,28.26,0.84,122.91,3,5.56,5.81,5.67,5.68
410.62,1,132.28,4.11,243.52,0,6.33,6.9,6.02,6.42
386.99,7.07,20.22,1.38,96.71,6,5.19,5.78,5.24,5.4
606.65,4.5,45.99,1.64,120.32,4,6.28,6.7,6.2,6.39
387.1,4.85,40.95,1.01,82.95,0,5.62,6,5.56,5.73
489.97,9.6,0,0,0,7,5.49,5.82,5.36,5.56
286.57,10.56,0,0,0,1,5.1,5.68,5.16,5.31
984.35,4.61,145.69,6.24,288.11,8,8.45,9.61,8.03,8.7
455.76,4.99,0,0,0,1,5.47,5.8,5.43,5.56
90.54,0,11.6,0,177.07,0,3.91,3.93,4.4,4.08
339.63,5.82,73.55,1.97,153.16,2,5.65,6.08,5.54,5.76
599.43,6.7,69.49,1.64,114.21,4,6.58,6.89,6.31,6.59
590.76,7.9,35.14,0.36,98.11,11,5.88,5.8,5.67,5.78
627.36,8.89,44.54,1.07,114.04,12,6.1,6.23,5.86,6.06
450.62,3.11,30.88,0.49,144.92,3,5.51,5.58,5.67,5.58
490.5,6.92,47.13,2.22,215.14,14,5.35,5.73,5.4,5.49
516.13,1.23,72.7,2.92,171.78,2,6.1,6.69,5.99,6.26
318.99,6.5,1.87,0,10.85,1,5.02,5.4,5.03,5.15
316.3,4.14,34.63,1.18,145.17,3,5.06,5.42,5.21,5.23
516.09,13.88,0,0,0,6,5.89,6.45,5.87,6.07
375.78,0.43,38.76,1.23,156.12,3,5.13,5.3,5.22,5.22
559.98,1.7,105,3.35,242.02,1,6.66,7.18,6.57,6.8
370.57,0,204.02,4.47,357.56,12,6.03,5.61,5.16,5.6
633.31,1.67,71.58,2.21,132.01,4,6.46,6.74,6.15,6.45
495.83,4.21,30.12,0,144.06,0,5.92,5.98,6.2,6.03
601.99,3.37,84.35,2.08,204.41,0,6.79,7.12,6.8,6.9
658.87,3.03,78.48,3.8,194.04,5,6.64,7.49,6.51,6.88
1187.09,12.73,15.32,0.58,30.3,15,8.1,8.37,7.78,8.08
393.18,3.78,0.89,0.27,0.25,6,4.86,5.04,4.64,4.85
737.47,3.29,87.74,3.65,178.92,9,6.81,7.39,6.42,6.87
550.27,3.45,59.71,1.2,232.69,7,5.94,5.9,6.08,5.97
666.83,6.78,26.75,1.8,140.56,5,6.41,7.13,6.6,6.71
551.57,2.24,69.32,1.46,229.25,2,6.27,6.37,6.43,6.36
446.96,6.9,0,0,0,5,5.3,5.57,5.17,5.34
558.89,4.75,54.43,2.65,189.26,4,6.18,6.92,6.31,6.47
517.62,2.2,99.55,3.67,317.1,7,6.1,6.6,6.2,6.3
859.48,11.06,63.93,1.79,157.62,15,7.14,7.36,6.85,7.12
476.37,1.29,73.02,1.94,82.48,4,5.83,5.97,5.3,5.7
423.07,0.04,107.68,4.3,256.62,0,6.1,6.93,6.05,6.36
445.98,5.86,0.35,0.6,0,6,5.18,5.59,5,5.26
442.94,1.06,105.82,3.78,283.89,0,6.22,6.91,6.31,6.48
407.04,0.75,71.89,2.63,146.12,0,5.76,6.29,5.6,5.88
587.42,0.04,164.48,4.67,341.3,7,6.85,7.05,6.42,6.77
346.02,0.73,56.42,2.31,156.1,1,5.31,5.82,5.3,5.48
379.89,0.89,39.93,1.56,158.66,0,5.37,5.78,5.55,5.56
583.88,1,50.86,2.53,80.37,1,6.23,6.89,5.97,6.36
525.52,2.73,113.39,3.73,324.97,0,6.71,7.39,6.93,7.01
267.42,2.33,41.42,1.67,123.77,1,4.95,5.42,4.97,5.11
756.01,9.65,78.66,2.62,259.21,13,6.9,7.32,6.92,7.05
729.82,2.01,85.45,2.62,225.32,7,6.81,7.02,6.67,6.83
620.98,6.63,92.53,3.1,299.84,7,6.69,7.24,6.86,6.93
603.84,3.79,46.93,0.67,151.45,3,6.3,6.34,6.36,6.33
399.59,5.52,0,0,0,1,5.28,5.63,5.24,5.38
459.64,1.97,83.43,2.51,201.13,0,6.14,6.58,6.11,6.28
403.73,5.67,0,0,0,1,5.3,5.66,5.27,5.41
403.52,6.77,0,0,0,2,5.3,5.67,5.26,5.41
605.04,0.55,91.22,4.26,282.55,4,6.47,7.3,6.56,6.78
445.85,10.39,1.53,0,20.67,7,5.37,5.72,5.32,5.47
503.15,6.54,61.57,2.8,230.43,11,5.69,6.26,5.75,5.9
222.51,2.9,0,0,0,3,4.3,4.46,4.16,4.31
355.56,3.08,24.55,0,146.75,0,5.25,5.3,5.56,5.37
263.21,3.7,61.71,1.56,87.65,2,5.13,5.4,4.82,5.12
603.28,10.74,0,0,0,5,6.13,6.58,6.08,6.26
578.46,4.15,51.25,1.07,154.95,4,6.2,6.32,6.2,6.24
751.43,2.11,123.6,4.58,338.23,13,6.88,7.3,6.67,6.95
193.9,3.74,1.29,0,72.21,2,4.31,4.53,4.49,4.44
576.08,4.53,0,0,0,12,5.26,5.16,4.88,5.1
477.32,7.32,10.94,0.13,7.22,4,5.6,5.88,5.44,5.64
809.09,8.38,0,0,0,7,6.7,6.97,6.55,6.74
494.57,4.92,63.93,1.33,128.98,5,5.96,6.07,5.73,5.92
881.37,3.41,129.22,5.98,311.14,8,7.83,8.98,7.63,8.14
528.74,8.06,0,0,0,5,5.69,6.01,5.58,5.76
470.32,6.1,0,0,0,3,5.47,5.77,5.38,5.54
451.96,7.01,0,0,0,2,5.51,5.89,5.47,5.62
1257.04,7.06,189.66,8.02,603.63,25,9.03,9.99,9.04,9.35
474.83,7.03,18,1.01,49.82,4,5.64,6.18,5.58,5.8
588.73,0.02,153.99,4.33,351.09,7,6.76,6.92,6.46,6.71
313.03,1.36,24.73,0.52,115.29,1,4.93,5.06,5.05,5.01
697.98,8.44,44.86,1.07,111.3,12,6.36,6.46,6.1,6.31
679.68,4.98,99.2,2,264.88,3,7.14,7.27,7.2,7.2
671.32,6.76,27.95,0.3,35.05,3,6.56,6.76,6.38,6.57
621.38,2.78,90.81,5.76,322.01,10,6.28,7.59,6.4,6.76
893.19,4.84,99.18,4.37,432.9,5,7.86,8.83,8.54,8.41
422.27,4.62,8.13,0.13,6.72,4,5.21,5.38,5.02,5.2
650.83,2.56,92.53,4.45,402.35,14,6.16,6.79,6.47,6.47
362.77,0,139.31,4.07,280.78,11,5.47,5.53,4.91,5.3
376.91,2.63,68.92,1.94,111.15,1,5.65,5.99,5.38,5.68
915.55,1.76,117.76,5.78,431.27,15,7.34,8.19,7.49,7.68
634.86,3.29,62.6,4.53,203.16,8,6.23,7.42,6.2,6.62
641.54,4.27,132.97,4.03,248.42,16,6.46,6.57,5.76,6.26
442.23,1,39.97,1.37,83.32,6,5.26,5.38,4.96,5.2
439.44,1,37.88,1.37,35.98,6,5.23,5.37,4.76,5.12
698.16,4.12,91.28,3.23,113.69,5,6.97,7.54,6.43,6.98
321.71,3.01,33.18,0.67,70.73,0,5.19,5.42,5.12,5.24
774.51,2.09,121.27,5.06,375.02,12,7.01,7.67,7,7.23
320.68,0.48,55.42,2.36,134.78,7,4.82,5.13,4.56,4.84
785.49,5.99,19.21,0.79,142.03,13,6.29,6.36,6.31,6.32
300.65,2.09,45.77,1.31,79.19,0,5.17,5.49,5,5.22
616.86,1.35,60.37,2.21,141.88,4,6.28,6.64,6.1,6.34
908.3,9.76,47.8,2.3,278.13,18,6.93,7.33,7.17,7.14
424.46,4.96,6.27,0.14,30,3,5.28,5.53,5.24,5.35
491.85,5.76,1.15,0,38.29,7,5.3,5.44,5.24,5.33
564.18,3.78,54.14,1.64,137.71,4,6.15,6.45,6.05,6.22
472.14,1.94,43.35,1.59,116.92,5,5.52,5.78,5.38,5.56
336.24,0.82,59.33,1.18,149.9,3,5.18,5.16,5.06,5.13
282.81,1.14,3.55,0.14,14.4,2,4.54,4.67,4.42,4.55
430.44,4.84,6.46,0,44.31,3,5.3,5.49,5.31,5.37
724.76,7.52,103.77,3.8,225.5,10,7.07,7.73,6.78,7.19
396.88,5.67,0,0,0,7,4.91,5.05,4.7,4.89
406.4,1.37,102.28,2.52,235.89,2,5.94,6.11,5.82,5.96
616.26,6.07,33.13,1.33,97.61,16,5.56,5.61,5.19,5.45
395.69,2.26,38.66,0.34,173.18,5,5.19,5.02,5.32,5.18
698,9.38,13.72,0.53,146.16,7,6.44,6.83,6.76,6.68
563.66,5.24,43.55,2.68,125,7,5.94,6.71,5.83,6.16
239.65,2.37,35.77,1.35,108.1,1,4.79,5.19,4.8,4.93
848.71,1.71,114.17,4.18,222.81,6,7.59,8.17,7.2,7.65
578.96,3.12,48.39,1.67,210.96,0,6.36,6.85,6.72,6.64
422.72,1,145.15,4.11,254.59,0,6.49,6.95,6.11,6.52
768.91,3.94,66.5,2.06,212.15,10,6.72,6.87,6.64,6.74
845.39,5.09,50.03,2.01,157.71,9,7,7.37,6.9,7.09
299.53,0,52.6,1.18,150.89,3,4.93,4.93,4.86,4.91
410.89,3.59,81.72,3.28,208.87,0,6.01,6.84,6.07,6.31
495.07,1.47,74.38,1.94,118.91,0,6.17,6.45,5.89,6.17
563.31,6.08,46.23,0.7,114.45,6,6.07,6.12,5.94,6.05
352.95,0,31.74,2.47,246.24,5,4.83,5.45,5.27,5.19
667.04,3.26,92.71,3.68,159.56,2,7,7.79,6.69,7.16
278.62,1.09,81.49,2.24,203.55,0,5.35,5.66,5.34,5.45
753.79,4.15,119.95,4.01,315.98,7,7.33,7.87,7.28,7.5
707,13.43,26.45,0.47,43.06,6,6.87,7.35,6.77,6.99
618.35,8.58,48.03,1.9,150.15,15,5.9,6.19,5.68,5.92
456.53,1.18,122.16,1.81,240.39,12,5.7,5.05,5.12,5.29
936.72,5.25,69.6,3.23,306.14,27,6.45,6.48,6.25,6.39
718.7,2.71,97.38,2.92,223.96,4,7.09,7.46,6.94,7.16
479.27,1.48,97.2,2.53,134.42,0,6.31,6.61,5.89,6.27
581.77,3.91,46.54,0.67,154.83,4,6.15,6.16,6.2,6.17
871.57,1.93,141.46,6.3,386.51,8,7.82,8.91,7.78,8.17
351.01,5.2,0,0,0,1,5.07,5.4,5.02,5.16
623.27,4.91,39.67,0.25,70.08,3,6.37,6.36,6.19,6.31
615.68,16.31,26.23,0.99,61.98,4,6.78,7.67,6.87,7.11
1021.32,3.63,152.96,6.89,492.35,9,8.55,9.81,8.84,9.07
750.64,6.78,89.95,1.98,156.68,5,7.31,7.54,7,7.28
367.43,6.18,0,0,0,2,5.12,5.47,5.07,5.22
288.78,4.17,10.92,0,8.22,1,4.86,5.05,4.73,4.88
440.36,6.12,34.74,1.03,102.86,5,5.54,5.86,5.5,5.63
467.19,8.14,13.84,0,48.31,8,5.39,5.48,5.26,5.38
1006.14,6.45,0,0,0,6,7.45,7.66,7.28,7.46
329.14,8.19,0,0,0,4,4.96,5.32,4.88,5.05
658.7,2.98,83.51,1.86,213.5,4,6.74,6.83,6.67,6.75
731.78,13.78,0,0,0,7,6.69,7.21,6.63,6.84
661.18,4.31,77.76,3.69,202.98,6,6.65,7.49,6.56,6.9
785.38,1.52,206.49,6.72,502.09,12,7.79,8.3,7.51,7.87
604.59,6.9,0.14,0.42,3.49,8,5.75,6.07,5.54,5.79
638.48,1,178.34,4.7,285.02,6,7.29,7.46,6.56,7.1
529.99,1.8,109.91,3.6,176.85,4,6.4,6.88,5.93,6.4
877.84,6.54,117.53,3.97,356.55,9,7.81,8.4,7.93,8.05
471.43,2,58.75,0.92,185.43,4,5.72,5.62,5.74,5.69
328.23,5.76,0,0,0,3,4.88,5.17,4.79,4.95
631.98,3.83,117.8,4.69,203.46,3,7.05,8.01,6.68,7.25
431.55,8.14,52.67,1.31,119.02,4,5.84,6.23,5.76,5.95
589.07,6.8,45.72,2.26,155.38,15,5.66,6.03,5.45,5.71
396.4,6.46,56.01,1.98,157.62,3,5.7,6.28,5.75,5.91
572.45,10.66,0,0,0,5,6,6.45,5.95,6.13
728.28,0,81.77,2.05,246.45,2,6.97,7.08,7.05,7.03
300.93,5.97,14.14,0.53,63.25,1,5.03,5.48,5.13,5.22
736,8.76,13.48,0.25,45.07,7,6.55,6.82,6.46,6.61
455.56,0.68,108.83,4.22,229.18,0,6.28,7.09,6.12,6.5
474.54,4.44,32.58,0,188,0,5.87,5.91,6.3,6.03
550.6,3.15,28.09,0,97.29,2,5.94,5.89,5.97,5.94
546.91,2.16,67.21,1.98,118.67,2,6.23,6.55,5.97,6.25
720.15,4.8,49.45,0,195.7,1,6.96,6.84,7.25,7.02
370.88,1,87.23,4.01,297.59,2,5.64,6.51,5.89,6.02
449.8,4.21,11.94,0.13,7.72,4,5.33,5.45,5.11,5.3
846.05,8.33,101.2,2.28,278.63,13,7.39,7.41,7.27,7.36
486.28,1.62,48.04,1.27,22.05,5,5.6,5.68,5.03,5.44
551.55,8.55,54.46,1.75,162.69,9,6.05,6.44,6,6.16
862.65,2.93,92.67,3.89,381.97,6,7.52,8.24,7.98,7.91
630.61,6.91,103,1.35,230.98,4,7.02,6.92,6.92,6.95
718.73,0,132.35,2.32,301.84,6,7.14,6.76,6.87,6.92
217.66,5.74,17.25,0.53,71.46,1,4.72,5.13,4.81,4.89
590.39,6.4,0,0,0,8,5.66,5.8,5.44,5.63
657.91,7.22,10.8,0.25,37.1,7,6.13,6.35,6,6.16
661.37,7.16,11.36,0.25,42.58,7,6.15,6.35,6.04,6.18
410.73,6.16,16.52,0,29.44,1,5.5,5.74,5.45,5.56
674.6,4.36,24.16,1.41,153.38,7,6.17,6.57,6.33,6.36
520.15,2.29,62.33,1.35,258.64,3,6.02,6.11,6.34,6.16
505.36,2.02,48.21,1.27,24.89,5,5.7,5.8,5.15,5.55
785.95,7.09,100.94,2.29,406.87,15,6.96,6.86,7.27,7.03
609.4,5.22,77.88,2.28,233.31,6,6.5,6.83,6.54,6.62
492.72,1.82,59.82,1.91,112.79,3,5.87,6.17,5.61,5.88
445.85,6.28,24.08,0.53,92.83,5,5.48,5.7,5.49,5.56
529.34,1.5,179.04,5.58,259.68,0,7.25,7.99,6.59,7.28
864.42,4.83,106.43,4.37,439.47,5,7.81,8.72,8.45,8.33
387.52,2.95,59.89,2.63,172.67,0,5.69,6.43,5.78,5.97
684,0,34.33,1.55,207.16,4,6.24,6.51,6.53,6.43
462.51,6.27,0,0,0,6,5.26,5.47,5.1,5.28
543.79,1.56,44.29,1.81,190.01,7,5.67,5.92,5.75,5.78
1075.52,10.74,126.03,5.63,440.98,23,8.05,8.9,8.11,8.36
518.81,2.49,102.58,4.55,195.99,2,6.45,7.46,6.19,6.7
720.17,0.96,102.91,3.25,152.61,2,7.18,7.61,6.71,7.17
230.49,4.39,13.43,0.53,72.71,1,4.66,5.04,4.77,4.82
1007.85,2.99,149.54,7.27,496.72,21,7.7,8.68,7.67,8.02
643.21,2.83,104.12,2.82,242.04,2,6.98,7.32,6.9,7.07
360,7.85,7.71,0,29.13,3,5.19,5.51,5.19,5.3
335.73,10.1,26.44,0,43.57,4,5.32,5.54,5.22,5.36
440.24,2.86,34.56,2.3,217.88,1,5.61,6.41,6.08,6.03
391.61,7.3,20.41,0.89,107.57,7,5.16,5.53,5.23,5.31
389.57,5.77,16.89,0.27,85.41,1,5.4,5.71,5.56,5.56
585.66,5.87,50.52,0.89,152.14,7,6.13,6.17,6.08,6.12
614.05,2.36,111.19,2.57,270.79,1,6.96,7.16,6.95,7.02
577.18,7.89,0,0,0,7,5.75,5.99,5.58,5.78
433.06,5.45,7.99,0.14,37.97,3,5.36,5.61,5.34,5.44
576.34,2.23,79.75,3.05,227.52,2,6.46,7.08,6.53,6.69
355.86,8,34.35,0.72,63.25,5,5.3,5.59,5.14,5.34
769.56,8.12,133.22,3.67,331.96,10,7.55,7.92,7.43,7.63
388.35,0.56,207.42,5.18,380.72,14,6.04,5.82,5.19,5.68
367.36,0,74.06,2.41,165.21,0,5.58,5.97,5.46,5.67
322.72,6.33,0,0,0,1,5.01,5.4,4.99,5.14
491.74,0,97.37,3.09,201.03,2,6.16,6.54,5.92,6.21
683.2,1.24,163.09,4.73,382.52,2,7.59,8.06,7.5,7.72
599.33,7.99,97.9,3.04,262.8,7,6.72,7.27,6.73,6.91
465.24,1.75,96.4,3.95,324.26,2,6.14,6.94,6.43,6.51
926.04,18.72,0,0,0,13,7.36,7.9,7.23,7.5
861.85,2.99,148.8,6.39,476.51,10,7.78,8.82,8,8.2
417.34,1.56,67.82,2.75,166.84,6,5.44,5.88,5.24,5.52
615.74,5.85,67.44,2.51,164.78,8,6.34,6.82,6.16,6.44
445.84,2.01,43.12,3.12,136.91,4,5.48,6.37,5.45,5.76
478.84,2.33,95.99,3.14,261.74,3,6.16,6.64,6.19,6.33
412.91,5.12,69.09,1.64,178.17,4,5.75,5.98,5.71,5.81
539.86,1.97,43.33,1.35,190.82,0,6.1,6.45,6.39,6.31
489.7,6.98,0,0,0,1,5.72,6.13,5.71,5.85
513.15,6.01,0,0,0,7,5.39,5.55,5.19,5.38
818.95,3.92,97.72,3.33,205.54,11,7.14,7.46,6.72,7.11
402.73,5.47,0,0,0,1,5.29,5.63,5.25,5.39
394.9,0,89.11,2.76,149.61,0,5.82,6.21,5.51,5.85
574.89,8.03,21.65,2.11,128.73,13,5.58,6.23,5.56,5.79
370.24,3.14,22.31,1.11,162.34,0,5.29,5.79,5.69,5.59
617.59,3.05,74.54,3.42,215.44,7,6.32,6.99,6.25,6.52
560.18,4.46,34.99,1.18,178.87,3,6.05,6.42,6.34,6.27
452.29,2.59,119.79,4.3,244.81,3,6.29,7.01,6.04,6.44
966.96,8.22,108.98,3.21,452.97,11,8.06,8.44,8.62,8.37
834.01,1.92,121.34,5.93,443.81,12,7.24,8.23,7.5,7.66
477.86,2.39,148.36,5.4,367.25,15,5.9,6.35,5.53,5.93
304.46,4.74,14.9,0,48.55,4,4.8,4.88,4.73,4.8
461.85,2.2,48.06,1.27,34.09,5,5.53,5.64,5.02,5.4
627.79,4.72,83.03,2.63,247.85,6,6.59,6.99,6.63,6.74
383.98,0,120.99,4.82,290.58,14,5.21,5.61,4.77,5.2
900.35,7.81,73.19,1.9,294.57,21,6.84,6.65,6.79,6.76
393.01,5.32,0,0,0,0,5.3,5.68,5.29,5.42
574.74,1.93,9.27,0.36,17.18,4,5.68,5.81,5.48,5.66
425.95,1.96,0,0,0,9,4.7,4.6,4.36,4.55
619.45,0.01,85.44,3.05,195.4,4,6.44,6.84,6.23,6.5
356.68,4.6,107.08,2.75,192.78,3,5.9,6.23,5.59,5.91
330.08,4.99,58.88,1.54,155.38,3,5.38,5.7,5.36,5.48
314.28,2,58.21,1.35,149.12,0,5.33,5.55,5.33,5.4
258.85,4.69,0,0,0,1,4.67,4.98,4.62,4.75
601.03,2.19,104.89,4.62,219.11,9.5,6.33,7.06,5.91,6.43
603.27,4.73,67.34,2.15,228.54,6,6.35,6.71,6.46,6.51
669,8.6,0,0,0,5,6.28,6.63,6.18,6.36
563.57,6.7,43.27,3.3,273.65,10,5.84,6.8,6.27,6.3
307.71,2.83,26.35,1.35,93.29,1,5,5.51,5.05,5.19
359.06,0.86,37.76,1.31,93.06,2,5.14,5.4,5.02,5.19
307.79,2.77,5.95,0.14,27.49,0,4.88,5.13,4.87,4.96
499.71,9.01,42.03,0.36,100.68,3,6.12,6.32,6.12,6.19
472.78,1.11,67.14,2.19,195.85,0,6,6.42,6.08,6.17
909.55,2.94,157.35,8.54,436.46,8,8.17,10.03,8.21,8.8
303.36,6.38,19.41,0,56.02,4,4.93,5.04,4.87,4.95
307.4,7.16,19.53,0,57.02,4,4.99,5.13,4.95,5.02
628.39,5.13,74.34,2.15,244.82,6,6.53,6.85,6.66,6.68
368.17,7.34,16.57,0.53,70.22,5,5.15,5.5,5.17,5.27
378.37,2.23,39.43,1.2,101.93,3,5.25,5.48,5.14,5.29
533.59,1.96,51.75,0.67,211.5,0,6.15,6.16,6.45,6.25
764.97,14.34,0,0,0,7,6.85,7.4,6.8,7.02
508.27,7.08,0,0,0,2,5.73,6.12,5.7,5.85
653.18,3.21,72.77,3.48,154.87,6,6.52,7.27,6.25,6.68
807.65,10.09,63.54,4.4,289.67,23,6.39,7.29,6.38,6.69
468.64,7.15,13.39,0,51.79,8,5.33,5.39,5.21,5.31
600.86,11.03,0,0,0,7,6.01,6.41,5.91,6.11
617.87,1.02,34.53,1.55,217.28,4,6.03,6.35,6.38,6.26
586.62,1.2,51.75,0.69,139.22,3,6.14,6.01,6.05,6.06
463.33,13.07,18.01,0,74.95,7,5.74,6.06,5.81,5.87
504.88,1.27,124.32,3.61,402.23,9,6.1,6.24,6.24,6.19
628.3,0.07,149.38,3.29,365.54,9,6.75,6.49,6.5,6.58
631.34,7.25,55.66,2.7,164.08,15,5.94,6.41,5.69,6.02
511.71,1.12,106.33,2.53,112.8,0,6.51,6.71,5.91,6.37
495.5,2.2,111.64,2.74,208.21,4,6.3,6.44,5.94,6.23
559.36,6.9,83.4,1.27,184.3,1,6.74,6.9,6.72,6.78
395.72,0.79,43.87,1.34,140.63,1,5.4,5.65,5.44,5.5
394.29,7.09,20.97,0,38.13,1,5.53,5.76,5.49,5.59
452.48,7.03,10.81,0.36,25.15,2,5.61,6.03,5.57,5.74
538.62,2.43,79.61,4.13,235.95,7,6.02,6.89,5.97,6.29
233.98,2.87,22.61,0.39,85.02,1,4.67,4.85,4.72,4.75
645.45,3.51,94.2,2.72,179.62,9,6.51,6.68,6.07,6.42
528.15,0.97,90.38,1.17,253.19,0,6.42,6.23,6.52,6.39
402.7,11.79,0,0,0,1,5.63,6.27,5.71,5.87
596.74,0,128.07,2.78,148,2,6.86,6.84,6.13,6.61
262.49,11.05,0,0,0,2,4.97,5.54,5,5.17
289.62,4.86,9.12,0.89,91.38,5,4.64,5.07,4.76,4.82
855.69,5.95,144.3,4.45,300.04,17,7.45,7.66,6.86,7.32
420.96,0.67,19.8,0.67,70.03,5,5.03,5.09,4.89,5.01
369.21,5.75,21.59,0.25,94.12,3,5.24,5.43,5.33,5.33
771.25,2.19,23.8,1.41,230.08,11,6.19,6.35,6.5,6.35
465.62,0,210.22,4.64,308.79,0,7.2,7.22,6.43,6.95
624.17,0.84,82.24,1.86,113.83,2,6.6,6.67,6.16,6.48
962.7,8.1,35.65,0.72,124.75,18,6.95,6.77,6.65,6.79
