X1_lig_vol,X2_pock_vol,X3_nb_AS,X4_mean_as_ray,X5_mean_as_solv_acc,X6_apol_as_prop,X7_mean_loc_hyd_dens,X8_hydrophobicity_score,X9_volume_score,X10_polarity_score,X11_charge_score,X12_flex,X13_prop_polar_atm,X14_as_density,X15_as_max_dst,X16_ALA,X17_ARG,X18_ASN,X19_ASP,X20_CYS,X21_GLN,X22_GLU,X23_GLY,X24_HIS,X25_ILE,X26_LEU,X27_LYS,X28_MET,X29_PHE,X30_PRO,X31_SER,X32_THR,X33_TRP,X34_TYR,X35_VAL
688.71,2096.94,69,3.94,0.59,0.38,9.31,22.39,4.04,17,2,32.65,43.62,9.54,20.91,3,1,3,0,2,4,1,0,2,1,0,0,0,2,2,3,0,3,0,1
460.48,980.97,68,3.78,0.53,0.28,8.42,12.63,4.03,19,4,17.79,47.25,7.6,16.62,2,0,4,0,0,5,0,2,1,2,0,3,0,2,3,2,1,2,1,0
343.1,1395.99,61,3.97,0.51,0.41,15.12,25.92,4.28,17,3,12.89,33.33,7.18,16.72,1,0,3,0,1,3,1,2,2,2,1,2,0,0,0,1,1,3,1,1
371.94,1347.1,81,3.74,0.51,0.64,26,24.82,4.39,19,3,22.86,32.32,9.36,26.13,1,3,2,3,3,1,1,4,3,5,0,1,0,0,1,0,0,5,0,0
467.73,1049.49,85,3.63,0.5,0.72,26.3,48.58,4.28,14,-1,37.65,27.12,8.88,21.36,1,0,1,2,2,3,1,2,2,11,5,0,0,0,1,1,1,2,1,0
399.33,1550.16,80,3.94,0.47,0.61,26.29,24.92,3.44,16,-2,38.2,34.21,8.16,18.15,4,0,3,3,3,1,1,4,0,3,1,2,0,2,0,2,2,1,1,2
105.21,371.09,32,3.56,0.51,0.06,1,21.95,3.68,12,2,31.15,56.1,4.96,11.12,0,0,3,0,1,1,0,0,2,0,0,0,0,3,1,3,1,2,0,0
703.28,2253.47,110,4.06,0.56,0.65,30.67,24.94,3.97,15,-2,37.99,32.56,10.35,26.71,4,0,2,4,5,2,0,0,0,3,0,2,0,0,2,1,0,3,1,2
455.84,1164.8,74,3.73,0.52,0.47,15.31,29.1,3.81,10,1,17.42,37,8.04,19.66,1,0,3,0,1,3,0,3,1,2,2,0,1,0,1,0,1,2,0,0
630.42,2829.42,101,4.02,0.54,0.39,10.56,19.42,3.14,23,0,0.18,31.45,10.33,25.48,1,0,8,0,4,5,0,7,0,4,0,0,0,2,0,5,4,1,0,2
257.69,1292.03,45,3.83,0.5,0.53,12.08,38.43,4.86,17,-1,12.1,25.45,6.8,17.73,1,1,0,0,1,1,4,1,0,3,0,2,2,2,0,1,2,4,2,0
189.39,509.86,37,3.84,0.54,0.22,6.25,25.67,4.19,16,1,18.02,45.65,5.26,14.27,2,0,1,0,0,2,1,0,0,2,0,2,0,0,0,5,1,2,2,1
683.72,2047.15,78,4.06,0.52,0.49,14.05,21,3.68,10,0,28.35,35.4,9.33,20.89,1,0,3,0,1,4,0,3,0,2,0,0,1,0,1,0,1,2,0,0
277.49,976.89,39,3.75,0.5,0.59,11.83,38.08,4.73,16,-2,12.49,25.49,6.31,13.9,1,0,0,0,1,1,4,1,0,3,0,2,2,1,0,1,2,4,2,0
513.86,1453.43,90,3.86,0.56,0.36,12.12,30.55,4.1,11,1,16.07,37.61,8.7,22.74,1,0,3,0,1,3,0,2,1,2,1,0,1,0,1,0,1,3,0,0
272.61,726.84,67,3.75,0.53,0.57,22.53,44.26,4.26,8,2,15.06,28,6.11,13.63,2,0,1,0,1,0,0,0,1,2,0,1,0,1,1,1,1,0,3,4
391.33,1159.47,80,3.86,0.52,0.45,20.83,11.67,3.89,16,-1,43.64,39.13,7.83,19.36,1,2,1,3,1,3,1,2,1,0,0,0,0,2,2,2,1,1,1,3
462.18,1226.49,77,3.81,0.48,0.44,13.76,25.7,3.75,10,1,27.07,34.31,8.36,21.86,1,0,3,0,1,3,0,3,1,2,1,0,1,0,1,0,1,2,0,0
590.9,1865.29,105,3.66,0.52,0.5,14.83,28.81,3.79,21,2,17.42,31.3,9.81,23.99,2,0,6,0,2,6,0,6,2,6,2,0,2,0,2,0,3,4,0,0
774.65,2040.82,83,4.04,0.58,0.54,21.2,27.04,3.67,12,0,10.15,29.63,8.92,21.94,1,0,1,1,4,3,1,3,2,1,0,0,2,1,1,1,1,1,1,2
398.27,1202.02,78,3.76,0.5,0.35,13.56,12.57,3.8,18,0,37.58,41.05,8.37,20.41,2,2,1,3,1,3,1,2,2,0,0,0,0,2,2,2,2,1,1,3
556.13,1344.23,68,3.89,0.51,0.57,18.51,19.1,3.4,10,1,26.12,37.89,8.45,21.03,1,0,3,0,2,3,0,3,1,2,0,0,1,0,1,0,2,1,0,0
318.25,1231.23,51,4.05,0.47,0.63,24.5,22.2,3.87,18,4,21.52,42.03,6.61,14.84,2,1,2,1,0,4,1,4,4,4,1,1,0,0,0,1,1,2,0,1
440.27,898.84,79,3.81,0.56,0.82,34.06,46.63,4.17,14,0,19.92,25,7.83,19.07,2,1,2,0,2,0,2,2,1,7,1,0,0,1,1,3,1,3,1,5
342.44,1268.43,75,3.78,0.54,0.44,19.64,10.89,3.89,17,-1,41.73,42.55,8.06,18.36,1,2,1,3,1,4,1,2,1,0,0,0,0,2,2,2,1,1,1,3
429.36,1776.08,59,4.14,0.59,0.69,29.66,42.43,4,8,-1,24.34,27.78,7.2,16.23,0,0,0,1,3,1,2,4,2,3,1,0,0,2,0,0,0,2,0,2
437.84,1124.62,76,3.86,0.47,0.46,15.71,21.95,3.68,10,1,19.66,36.46,8.43,20.32,1,0,3,0,1,3,0,3,1,2,0,0,1,0,1,0,1,2,0,0
545.32,1207.04,72,3.8,0.47,0.46,12.24,22.72,3.67,9,0,34.26,36,8,18.14,1,0,3,0,1,3,0,3,0,2,0,0,1,0,1,0,1,2,0,0
604.65,1525.44,86,3.7,0.5,0.51,13.05,13.41,3.05,10,0,32.68,36.21,9.32,21,1,0,3,0,1,4,0,6,0,1,1,0,1,0,1,1,1,1,0,0
242.3,627.87,55,3.72,0.54,0.4,11.27,22.46,4.39,18,0,49.02,31.88,6.24,16.91,3,1,0,2,2,3,2,0,0,1,1,3,0,0,1,2,1,4,0,2
163.85,410.11,39,3.47,0.49,0.21,4.5,6.69,3.65,14,-1,20.84,51.02,6.13,15.04,0,0,2,3,1,3,1,0,1,3,0,2,0,0,3,1,0,0,1,3
258.28,1095.09,46,3.89,0.52,0.74,19.88,36.15,4.81,17,-1,13.07,29.63,6.73,14.37,1,1,0,0,1,1,4,1,0,3,0,2,2,1,0,1,2,4,2,0
511.08,1522.5,72,4.04,0.49,0.53,17.32,21.5,3.65,11,1,21.44,36.56,8.08,20.29,1,0,3,0,1,3,0,3,1,2,0,0,1,0,1,0,2,2,0,0
428.24,1485.34,70,3.98,0.57,0.53,21.95,33.75,4.19,17,4,28.39,28.72,8.13,18.5,2,0,3,2,2,4,0,0,4,5,3,2,0,1,0,0,1,1,0,2
301.94,932.77,42,3.9,0.53,0.62,10.38,37.57,4.79,17,-1,9.03,32.26,7.02,15.24,1,1,0,0,1,1,4,1,0,3,0,2,2,1,0,1,2,4,2,1
610.65,1744.87,82,4,0.53,0.52,19.12,25.1,3.71,11,1,26.59,37.74,9.06,25.35,1,0,3,0,1,3,0,3,1,2,1,0,1,0,1,0,2,2,0,0
233.98,466.94,52,3.62,0.5,0.25,11.38,12.04,3.77,15,-2,17.29,38.71,5.58,14.82,2,1,0,1,2,3,4,2,0,1,1,2,0,0,1,2,1,1,0,2
874.85,2811.6,115,3.9,0.56,0.2,4.61,16.14,3.76,31,5,21.33,41.26,12.04,34.18,2,0,5,1,1,5,0,4,4,1,0,2,2,2,4,5,4,3,2,3
352,944.59,88,3.75,0.51,0.5,28.05,29.03,3.85,15,2,33.58,38.53,7.49,18.8,2,2,2,1,2,1,0,3,1,0,1,0,2,1,2,2,3,2,1,5
617,1941.81,97,3.88,0.49,0.2,7.16,21.67,3.76,25,5,18.67,41.46,9.46,22.47,1,0,2,0,1,4,0,4,3,2,0,2,1,2,3,6,4,3,1,3
362.49,1333.86,76,3.81,0.53,0.55,22.14,14.17,3.56,17,-1,11,39.25,9.49,23.62,3,0,4,1,2,3,2,3,1,0,0,1,3,1,4,2,1,2,0,3
696.83,2051.62,89,3.9,0.53,0.25,6,24.33,3.43,23,1,12.95,40.37,9.71,22.24,2,0,6,0,0,3,0,4,0,4,0,1,1,4,1,8,4,1,0,3
254.8,1111.82,33,4.06,0.49,0.52,10.24,38.08,4.73,16,-2,10.62,28,6.59,14.48,1,0,0,0,1,1,4,1,0,3,0,2,2,1,0,1,2,4,2,0
240.68,687.11,59,3.75,0.56,0.78,36.78,53.26,4.17,6,-2,31.68,26.15,5.75,15.79,1,0,1,1,2,1,1,1,0,8,4,0,0,0,1,0,1,0,1,0
294.03,1178.93,82,3.78,0.52,0.57,21.15,37.21,4.08,21,5,20.82,32,8.81,23.02,0,2,1,0,5,5,0,2,3,5,3,0,1,0,0,4,3,2,1,2
335.34,722.72,65,3.66,0.54,0.58,26.74,35.52,4.24,15,3,27.38,30.3,7.04,17.54,0,2,0,2,4,1,0,3,3,1,0,0,1,2,0,2,1,3,1,3
491.33,1105.73,59,3.94,0.54,0.53,19.68,16.31,3.62,9,0,16.4,40.74,7.12,20.23,1,0,3,0,0,3,0,3,0,1,0,0,1,0,1,0,1,2,0,0
347.83,960.11,48,3.87,0.54,0.46,12.55,28.59,4.18,10,-2,22.49,38.24,6.32,14.97,2,1,1,2,2,4,1,0,0,3,0,0,2,1,1,0,0,1,0,1
404.99,1731.92,76,4.15,0.54,0.32,9.67,14.89,4.2,33,-1,16.47,45.37,9.38,21.59,2,2,3,5,3,0,4,0,3,1,0,3,1,2,1,4,3,4,2,2
510.07,1227.95,79,3.9,0.52,0.47,17.95,21.11,3.7,20,2,17.61,37.86,7.82,19.74,2,0,6,0,1,6,0,6,2,2,2,0,2,0,2,0,2,4,0,0
506.59,1506.88,74,3.85,0.54,0.55,22.63,13.12,4.38,22,1,19.59,40.57,7.99,20.24,2,4,1,4,1,4,1,1,1,3,0,1,0,0,1,2,0,1,3,2
654.67,1520.56,77,3.87,0.52,0.47,13,15.75,3.3,10,0,15.63,35.19,8.85,18.76,1,0,3,0,1,4,0,4,0,2,0,0,1,0,1,0,2,1,0,0
317.75,1247.79,49,3.94,0.57,0.59,14.97,38.21,4.69,17,-3,13.68,30.65,7.88,17.79,1,0,0,0,2,1,5,1,0,3,0,2,2,2,0,1,2,4,2,0
286.94,732.28,48,3.58,0.53,0.48,9.3,22.64,4.28,16,-3,34.2,39.06,7.26,16.4,1,0,2,2,2,1,3,0,1,1,2,1,0,0,1,0,2,1,3,2
644.4,1710.55,87,3.87,0.49,0.54,17.36,22.61,3.67,9,0,26.84,34.23,8.94,20.9,1,0,3,0,1,3,0,3,0,1,1,0,1,0,1,0,1,2,0,0
515.35,1461.47,86,3.8,0.51,0.53,15.7,20.48,3.38,10,1,22.43,33.64,9.03,19.96,1,0,3,0,1,3,0,4,1,2,1,0,1,0,1,0,2,1,0,0
283.34,779.27,46,3.73,0.53,0.28,10.77,-11.92,3.56,14,-1,29.39,52.24,6.21,14.31,0,0,1,4,0,2,0,2,0,1,0,3,1,0,6,2,1,0,1,1
284.52,1287.38,66,3.84,0.45,0.58,27.11,11.32,4.36,18,-1,24.66,32.91,7.07,16.6,0,0,2,3,1,2,2,2,1,2,1,3,0,0,1,1,0,3,1,0
329.86,576.29,54,3.65,0.55,0.56,22.53,32.46,3.75,12,-4,37.63,34.78,5.24,15.41,5,0,1,3,3,2,1,1,0,1,3,0,0,1,1,2,0,3,0,1
247.88,910,42,3.75,0.47,0.67,18.86,40.52,4.68,15,-3,10.87,25.49,5.81,14.94,1,0,0,0,1,1,4,1,0,3,0,1,2,1,0,1,2,4,2,0
221.18,493.52,51,3.58,0.58,0.67,28.76,36.54,4.38,15,2,13.04,32.79,5.44,14.68,4,0,1,0,0,1,1,0,1,3,0,2,0,1,0,3,1,1,4,1
605.73,1562.43,100,3.68,0.51,0.61,19.15,25.39,3.73,21,2,15.94,31.97,9.63,22.8,2,0,6,0,2,6,0,6,2,4,2,0,2,0,2,0,3,4,0,0
856.65,2241.16,61,4.14,0.61,0.54,23.03,26.25,3.67,9,1,18.39,30.12,8.08,20.36,1,0,1,1,4,1,1,3,3,1,0,0,1,1,2,0,0,1,1,2
496.46,1102.58,84,3.67,0.53,0.46,13.33,29.19,3.81,10,1,25.94,36.11,8.53,20.43,1,0,3,0,1,3,0,3,1,3,1,0,1,0,1,0,1,2,0,0
431.67,1532.6,66,3.84,0.55,0.32,8.19,13.97,3.83,18,-1,42.94,39.56,8.71,20.14,2,2,1,3,1,4,1,2,1,0,0,0,0,2,1,2,2,1,1,3
484.55,1123.3,69,3.71,0.45,0.39,11.04,47.52,4.81,10,0,29.82,35.56,8.38,21.32,3,1,1,0,0,2,1,0,0,3,0,0,1,2,1,0,1,3,1,1
304.91,805.17,46,3.78,0.46,0.41,14.63,14.56,4,16,0,42,41.27,6.79,15.49,1,0,3,3,1,3,0,0,2,3,1,1,1,0,2,2,0,2,0,0
394.95,1552.79,79,3.78,0.54,0.3,13.33,9.38,3.76,18,1,24.51,39.25,8.34,21.75,2,2,1,3,1,3,1,2,3,0,0,0,0,1,2,2,1,1,1,3
257.5,676.13,61,3.65,0.52,0.46,18.5,17.86,4.24,18,1,14.04,37.5,6.57,18.2,3,2,0,2,2,3,2,1,0,1,1,3,0,0,1,2,1,3,0,2
680.97,2098.14,83,3.87,0.5,0.47,14.51,31,3.78,10,1,15.13,35.83,9.5,27.41,1,0,3,0,1,3,0,4,1,3,1,0,1,1,1,0,1,2,0,0
527.85,1536.22,92,3.87,0.56,0.43,17.45,25.1,3.77,20,2,16.3,36.75,8.7,23.94,2,0,6,0,1,6,0,6,2,4,2,0,2,0,2,0,2,4,0,0
305.58,1389.84,62,3.86,0.54,0.6,19.46,18.97,3.76,18,0,29.68,35.44,8.56,23.97,1,3,3,2,4,3,2,3,1,3,2,0,0,1,0,1,2,1,0,0
482.26,1149.32,68,3.83,0.54,0.37,12.32,21.94,3.82,10,0,26.69,38.54,7.65,19.02,1,0,3,0,0,3,0,2,0,2,0,0,1,0,1,0,2,2,0,0
338.04,1488.35,62,4.03,0.56,0.5,12.84,35.19,3.73,10,-5,9.74,38.46,8.34,19,3,0,0,1,2,2,4,1,0,4,0,0,3,0,0,0,2,1,0,2
277.97,1156.15,41,3.96,0.53,0.68,16.07,37.92,4.85,16,-1,7.36,26.92,6.79,12.94,1,1,0,0,1,0,4,1,0,3,0,2,2,1,0,1,2,4,2,0
472.2,1324.74,75,3.82,0.51,0.51,15.16,25.7,3.75,10,1,18.75,33.33,8.21,21.52,1,0,3,0,1,3,0,3,1,2,1,0,1,0,1,0,1,2,0,0
255.15,590.42,61,3.54,0.45,0.18,6.73,4.32,3.5,21,0,16.34,45.21,6.47,14.52,1,1,2,2,0,10,1,4,1,1,2,1,0,0,2,2,1,0,0,3
468.08,1364.9,71,3.75,0.53,0.41,12.83,9.5,3.73,19,1,29.43,38,8.22,20.74,2,2,1,3,1,3,1,2,3,0,0,0,0,1,2,2,2,1,1,3
433.07,1060.31,72,3.7,0.55,0.5,14.33,21.83,3.71,18,1,11.34,34.34,8.14,20.24,2,0,6,0,1,6,0,6,1,4,0,0,2,0,2,0,1,4,0,0
751.23,2722.74,137,3.79,0.52,0.27,11.46,10.29,3.84,41,4,25.84,47.43,12.11,31.37,1,0,3,6,1,7,1,1,7,4,0,4,1,1,5,6,2,2,3,5
271.01,587.24,51,3.82,0.52,0.82,26.76,55,4.7,11,-1,31.66,17.14,5.99,14.31,1,0,0,0,5,1,2,1,0,4,1,1,1,1,0,1,0,3,3,2
588.26,1574,88,3.76,0.49,0.53,17.57,25.1,3.71,11,1,24.21,33.9,9.26,23.58,1,0,3,0,1,3,0,3,1,2,1,0,1,0,1,0,2,2,0,0
208.51,579.91,33,3.84,0.54,0.3,7.8,28.91,4.36,17,1,8.88,44.68,5.37,12.72,2,0,1,0,0,2,1,0,0,2,0,2,0,0,0,5,1,3,2,1
279.02,893.37,43,3.84,0.52,0.58,14.88,36.96,4.71,17,-3,15.13,30.91,6.64,16.86,1,0,0,1,1,1,4,1,0,3,0,2,2,2,0,1,2,4,2,0
373.84,1714.06,66,4.13,0.53,0.41,15.19,33.26,3.33,7,2,17.52,41.56,8.23,17.72,5,0,1,0,1,0,0,4,1,2,1,1,2,1,2,1,2,0,1,2
619.84,1499.85,81,3.95,0.51,0.4,14,15.79,3.47,10,0,20.44,36.63,8.35,20.3,1,0,3,0,1,4,0,4,0,1,0,0,1,0,1,0,1,2,0,0
697.65,1796.92,97,3.81,0.54,0.49,17.12,24.44,3.76,21,1,28.22,37.19,9.27,22.97,2,0,6,0,2,8,0,6,1,5,1,0,2,0,2,0,2,4,0,0
191.37,556.82,43,3.51,0.44,0.16,4.57,-2.88,3.84,17,-2,21.93,51.56,5.92,12.12,2,2,0,5,1,1,2,0,3,0,0,0,0,0,3,1,1,0,2,2
484.72,1337.69,99,3.87,0.5,0.3,13.13,15.29,3.57,24,-1,22.7,46.72,9.15,22.07,4,0,2,2,2,7,1,2,0,3,0,2,1,1,3,5,3,2,0,2
235.76,646.63,57,3.46,0.49,0.51,17.52,22.48,4.08,17,-1,35.71,39.76,7.01,19.27,1,0,0,2,0,1,2,1,1,0,0,2,0,1,0,5,0,1,3,5
734.81,2222.63,105,4.06,0.53,0.39,13.17,23.24,3.76,12,-1,23.56,35.88,9.69,24.2,1,0,3,1,1,4,0,3,0,3,1,0,2,0,2,0,2,2,0,0
695.45,1831.96,84,4.13,0.54,0.35,13.45,29.71,4.05,12,1,20.59,38.83,9.12,27.73,1,0,3,0,1,3,0,2,1,2,1,0,1,0,1,0,2,3,0,0
379.99,1507.84,78,3.82,0.53,0.29,14.96,12.4,3.83,18,1,24.2,40.38,8.49,18.52,2,2,1,3,1,3,1,2,3,0,0,0,0,2,2,2,1,1,1,3
349.23,1245.5,61,3.85,0.56,0.51,19.48,21.42,4.04,17,3,50.58,34.57,7.46,16.18,2,0,3,2,2,2,1,1,5,2,0,1,0,2,0,0,1,2,0,0
287.55,1180.5,36,3.96,0.54,0.58,10.19,36.96,4.71,17,-3,9.68,27.78,6.83,15.46,1,0,0,1,1,1,4,1,0,3,0,2,2,2,0,1,2,4,2,0
583.32,2291.16,97,3.99,0.52,0.41,12.15,17.98,3.4,24,1,13.05,35.59,9.36,25.25,1,0,5,2,3,4,0,5,0,4,0,3,1,3,0,6,4,0,0,2
552.51,1636.17,94,3.73,0.5,0.51,13.62,28.11,3.76,23,2,18.34,33.33,9.63,21.83,2,0,6,0,2,6,0,6,2,6,2,0,2,0,2,0,5,4,0,0
657.19,2091.7,116,3.87,0.49,0.49,18.21,23.5,3.73,24,2,14.98,34.09,9.75,23.67,2,0,6,0,2,8,0,6,2,4,2,0,2,0,2,0,4,4,0,0
269.02,820.16,61,3.69,0.52,0.34,16.57,25.33,4.44,11,2,24.7,38.03,6.48,14.98,0,0,0,0,0,1,1,0,1,0,1,2,0,0,2,2,1,1,2,4
608.1,1945.14,76,3.75,0.5,0.18,7.57,22,4.12,18,2,34.61,39.62,10.2,22.46,1,0,2,1,1,3,2,3,1,5,1,4,2,1,2,2,1,2,0,0
560.75,1542.76,95,3.86,0.5,0.41,14.41,25.1,3.77,20,2,18.86,35.92,9.19,22.75,2,0,6,0,1,6,0,6,2,4,2,0,2,0,2,0,2,4,0,0
586.94,1587.16,87,3.95,0.53,0.49,17.35,25.7,3.75,10,1,15.07,36.89,8.7,24.21,1,0,3,0,1,3,0,3,1,2,1,0,1,0,1,0,1,2,0,0
260.36,1089.75,37,4.19,0.5,0.08,2,-6.71,3.53,10,1,31.72,52.08,5.96,13.51,1,0,1,2,0,1,0,0,3,0,0,0,0,0,5,0,2,1,0,1
462.59,1459.82,73,3.86,0.52,0.47,19.41,8.23,4.12,18,-2,18.39,41.49,7.62,17.1,1,2,1,4,1,4,1,1,0,1,0,1,0,0,1,2,0,1,2,3
505.92,1419.9,78,3.92,0.54,0.51,16.7,22.72,3.67,9,0,31.96,35.42,8.13,21.01,1,0,3,0,1,3,0,3,0,2,0,0,1,0,1,0,1,2,0,0
598.79,1703.52,96,3.74,0.48,0.54,18.65,19,3.55,20,0,13.74,34.17,8.71,21.71,2,0,6,0,2,7,0,7,0,3,0,0,2,0,2,0,3,4,0,0
437.58,764.97,60,3.88,0.52,0.73,30.77,64,5.19,9,3,17.69,22.99,6.58,15.85,0,2,0,0,3,1,0,0,0,7,4,1,0,1,1,0,1,3,1,1
425.74,1017.08,92,3.73,0.57,0.82,34.21,45.33,4.08,14,0,18.81,22.45,8.35,19.59,2,1,2,0,2,0,2,3,1,7,1,0,0,1,1,3,1,3,1,5
418.46,986.81,75,3.73,0.52,0.43,16.56,11.43,3.86,17,0,32.08,37.23,8.12,22.14,1,2,1,3,1,3,1,2,2,0,1,0,0,1,2,2,1,1,1,3
259.83,522.97,58,3.58,0.54,0.57,23.15,25.12,3.33,10,-3,21.37,33.85,5.96,13.16,4,0,1,3,3,1,0,2,0,0,2,0,1,0,1,2,1,2,0,1
342.69,1221.83,58,3.81,0.57,0.62,14.83,16.06,3.71,19,-1,40.81,35.53,8.74,23.65,1,3,3,2,3,3,3,4,1,3,2,0,0,1,0,1,2,1,0,0
480.16,1318.41,73,4.01,0.58,0.44,15.88,24.47,3.79,10,1,19.24,36.63,8.35,20.26,1,0,3,0,0,3,0,3,1,2,1,0,1,0,1,0,1,2,0,0
530.87,1584.39,81,4.01,0.51,0.44,17.67,25.7,3.75,10,1,18.18,34.65,8.32,22.56,1,0,3,0,1,3,0,3,1,2,1,0,1,0,1,0,1,2,0,0
476.92,1341.62,69,3.78,0.54,0.39,15.19,30.5,3.72,8,0,39.16,42.71,8.05,21.05,3,0,3,0,0,2,0,2,0,2,1,0,1,0,1,0,1,2,0,0
531.23,1330.52,83,3.83,0.55,0.48,16,25.1,3.71,11,1,25.83,38.24,7.92,20.67,1,0,3,0,1,3,0,3,1,2,1,0,1,0,1,0,2,2,0,0
238.1,505.87,43,3.55,0.57,0.6,18.31,24.68,4.16,16,-1,49.62,32.81,5.57,14.79,3,0,0,1,2,3,2,0,0,0,1,2,0,0,1,3,1,4,0,2
656.6,1966.99,111,3.77,0.5,0.5,17.96,24.11,3.74,22,0,21.19,33.33,9.74,21.34,2,0,6,0,2,9,0,8,0,5,1,0,3,0,3,0,2,5,0,0
704.68,2433.03,92,4.09,0.55,0.41,12.63,18.72,3.6,12,2,17.84,37.9,10.08,23.53,2,0,3,0,1,4,0,3,1,3,0,1,2,0,2,0,2,1,0,0
373.16,928.35,63,3.79,0.52,0.83,33.04,51.24,4.39,11,0,16.22,22.09,6.82,18.82,1,1,1,1,2,3,1,2,1,10,5,0,0,1,1,0,1,1,1,0
618.33,2125.62,104,4.03,0.53,0.49,24.51,19.32,3.42,9,1,21.41,37.07,9.24,27.33,1,0,3,0,2,3,0,3,1,1,1,0,1,0,1,0,1,1,0,0
522.2,1519.15,85,3.92,0.53,0.4,14.94,22.29,3.71,10,1,15.5,36.36,8.7,24.26,1,0,3,0,1,3,0,3,1,2,1,0,1,0,2,0,1,2,0,0
237.04,620.71,62,3.66,0.54,0.85,39.28,51.04,4.62,10,-1,41.22,21.92,5.63,14.89,1,0,0,0,4,1,2,1,0,4,1,1,1,1,1,1,0,3,2,2
594.96,1272.39,83,3.81,0.58,0.51,17.38,20.74,3.71,19,1,15.67,37.86,8.43,24.58,2,0,6,0,0,6,0,6,1,3,1,0,2,0,2,0,2,4,0,0
463.5,1364.34,72,3.75,0.56,0.5,20.28,8.26,4.19,19,-1,23.18,42.39,7.91,16.42,1,2,1,3,1,4,1,1,0,1,0,1,0,0,2,2,1,1,3,2
518.92,1307.9,79,3.84,0.48,0.44,16.06,25.1,3.71,11,1,12.25,36.45,8.53,22.55,1,0,3,0,1,3,0,3,1,2,1,0,1,0,1,0,2,2,0,0
500.77,1508.08,73,3.86,0.54,0.44,17.12,25.7,3.75,10,1,16.25,36.27,8.77,23.73,1,0,3,0,1,3,0,3,1,2,1,0,1,0,1,0,1,2,0,0
297.72,787.33,54,3.7,0.53,0.59,23.81,26.07,3.89,13,-6,22.03,31.88,5.96,16.56,3,0,2,5,3,1,1,1,0,2,2,0,1,1,1,1,0,3,0,0
732.11,1615.82,90,3.95,0.51,0.46,14.24,20.25,3.7,11,1,23.55,34.78,9.18,23.36,1,0,3,0,1,4,0,3,1,1,1,0,1,0,1,0,1,2,0,0
534.88,1298.3,88,3.79,0.51,0.38,12.24,25.1,3.71,11,1,21.4,35.78,8.67,21.14,1,0,3,0,1,3,0,3,1,2,1,0,1,0,1,0,2,2,0,0
289.32,1466.93,54,4.13,0.62,0.5,12.96,21.65,4.19,15,-4,30.24,40,7.06,16.66,1,0,2,2,3,1,3,0,0,2,1,1,0,0,2,0,2,1,3,2
340.36,845.6,77,3.76,0.51,0.81,38.74,45.71,4.32,11,-1,19.42,23.6,6.56,14.93,1,0,1,0,5,1,2,1,0,4,1,1,1,1,1,2,0,3,1,2
645.72,1554.4,84,3.81,0.54,0.52,17.91,25.1,3.71,11,1,10.63,34.21,9.02,23.84,1,0,3,0,1,3,0,3,1,2,1,0,1,0,1,0,2,2,0,0
233.47,585.7,49,3.55,0.5,0.37,10.33,27,4.42,16,-1,16.59,36.92,6.08,14.5,3,0,0,1,1,2,3,0,0,1,1,3,1,0,1,2,1,4,0,2
292.47,1228.52,42,4.12,0.54,0.52,9.73,36.9,4.69,18,-1,12.46,32.76,7.83,20.31,1,0,1,0,1,1,4,1,1,3,0,2,2,2,0,1,2,4,2,0
305.36,587.5,60,3.72,0.49,0.7,30.81,35.37,3.78,8,0,22.11,29.73,6.33,14.98,2,0,0,0,4,2,1,3,0,4,3,1,0,0,3,1,1,2,0,0
499.98,1536.6,81,3.82,0.56,0.43,14.8,21.53,3.69,19,1,21.97,35.14,8.7,21,2,0,6,0,1,6,0,6,1,3,1,0,2,0,2,0,2,4,0,0
208.61,461.25,46,3.5,0.58,0.33,11.07,24.04,3.89,15,-3,8.48,39.06,5.28,14.03,5,0,0,1,1,3,4,0,0,2,1,2,0,0,1,2,1,2,0,3
530.55,1434.25,92,3.73,0.54,0.49,19.91,24.48,3.62,10,1,13.67,33.33,8.46,23.36,1,0,3,0,1,3,0,4,1,2,1,0,1,0,1,0,1,2,0,0
648.51,2002.78,92,4.06,0.55,0.4,16.81,25.1,3.71,11,1,15.9,38.83,8.69,26.12,1,0,3,0,1,3,0,3,1,2,1,0,1,0,1,0,2,2,0,0
486.77,1362.06,81,3.93,0.55,0.33,12.52,25.7,3.75,10,1,16.33,36,7.96,22.52,1,0,3,0,1,3,0,3,1,2,1,0,1,0,1,0,1,2,0,0
479.65,1520.07,87,3.89,0.51,0.38,13.7,25.1,3.77,20,2,13.89,36.54,8.54,23.35,2,0,6,0,1,6,0,6,2,4,2,0,2,0,2,0,2,4,0,0
497.53,1208.93,74,3.88,0.54,0.43,13.25,24.32,3.63,8,0,11.46,38.78,8.47,21.06,2,0,3,0,0,2,0,3,0,2,1,0,1,0,2,0,1,2,0,0
488.38,1305.79,67,3.8,0.52,0.39,14,23,3.83,9,1,29.42,35.87,8.07,20.54,1,0,2,0,1,3,0,3,0,2,0,1,1,0,1,0,1,2,0,0
720.37,1790.31,84,4.04,0.57,0.49,20.39,25.7,3.75,10,1,20.12,38.53,9.14,25.42,1,0,3,0,1,3,0,3,1,2,1,0,1,0,1,0,1,2,0,0
536.83,1926.91,130,3.74,0.51,0.32,14.38,13.16,3.95,36,4,28.81,45.45,11.27,29.12,1,0,3,4,1,7,1,0,5,4,0,4,1,1,5,5,2,2,3,5
