X1_exposed_hydrophobic_count,X2_ligand_acceptor_count,X3_ligand_clash_count,X4_ligand_donor_count,X5_ligand_hbond_count,X6_molecular_weight,X7_occluded_ligand_acceptor_count,X8_occluded_ligand_donor_count,X9_occluded_ligand_polar_count,X10_occluded_protein_acceptor_count,X11_occluded_protein_donor_count,X12_occluded_protein_polar_count,X13_rotatable_bond_count,X14_ligand_buried_surface_area_docked
17,7,1,6,6,431.4,2,0,0,1,0,0,8,68.9766
0,3,0,3,4,152.127,0,1,0,2,0,1,3,100
7,16,1,4,10,503.149,2,1,0,1,0,0,11,78.5972
0,5,7,2,5,171.021,0,2,1,1,0,0,4,98.1027
4,6,4,6,7,648.771,2,0,0,0,0,0,14,95.7199
4,5,1,4,3,200.191,2,4,1,3,0,0,5,95.1559
13,0,3,2,1,156.268,0,1,0,0,0,1,3,54.0483
2,3,4,1,3,185.584,0,1,0,0,0,0,3,99.4794
1,7,1,3,6,309.291,2,1,0,2,1,0,8,99.1684
4,6,2,8,10,332.352,0,2,0,1,0,0,16,94.9861
4,4,1,11,10,333.426,0,3,0,0,1,1,18,97.9277
10,5,0,4,5,251.284,2,1,0,0,0,0,6,88.8733
17,6,0,5,8,390.474,0,0,1,1,0,0,19,78.9077
14,3,4,3,2,330.382,1,1,0,2,0,0,6,81.9874
3,5,2,2,5,184.106,1,0,0,0,0,1,2,89.9605
1,4,2,3,3,208.152,2,0,1,2,0,0,8,89.6168
4,24,0,0,19,647.94,2,0,2,1,0,0,12,81.3628
26,4,4,0,1,356.779,0,0,0,3,0,0,7,60.1287
16,4,4,3,2,434.533,2,1,0,1,0,1,5,77.7101
5,2,0,0,1,227.362,0,0,0,0,0,0,13,88.1469
12,4,0,2,3,351.42,1,1,1,1,1,0,12,89.0314
16,5,0,3,4,305.294,0,0,0,0,1,0,4,75.5441
19,1,2,8,5,374.478,0,2,0,1,0,0,4,72.4767
19,9,4,7,5,570.713,3,2,0,3,1,0,17,83.4194
18,28,4,21,8,970.891,9,8,0,5,0,0,35,73.1385
16,11,1,7,5,397.374,1,1,0,0,0,0,15,56.5026
20,6,0,6,8,614.801,0,2,0,0,0,1,16,75.9157
6,3,3,5,5,323.41,0,1,0,3,1,0,13,79.7827
9,8,3,5,7,376.363,1,3,1,2,0,0,11,92.8759
4,2,1,7,3,370.475,2,0,0,0,0,0,5,92.1148
6,13,2,4,8,424.177,2,0,1,1,0,2,9,67.8717
22,3,1,5,7,429.555,0,0,1,1,0,0,9,66.7701
16,4,3,2,3,411.493,0,1,0,2,0,1,10,73.0569
2,4,1,16,15,433.568,0,3,0,1,0,0,22,98.868
5,3,1,3,3,266.339,1,1,0,2,0,0,6,93.8989
4,3,2,1,0,298.336,3,0,1,1,2,1,3,94.6917
18,19,3,2,7,635.265,1,0,2,1,0,0,10,50.409
4,2,0,1,1,240.277,0,1,0,2,0,0,5,95.3479
3,5,1,3,1,270.237,4,2,0,0,0,0,4,93.2548
5,4,0,1,1,375.436,1,1,0,0,0,0,10,87.8974
8,3,1,2,1,235.669,2,0,0,0,0,0,4,86.1394
5,1,2,4,2,191.249,0,1,0,1,0,0,2,91.7878
6,8,2,1,1,356.263,3,0,1,1,0,0,5,87.9348
7,2,0,2,3,306.79,0,0,1,0,0,1,9,91.9729
4,2,3,2,2,191.635,1,1,0,0,0,0,2,87.8744
3,4,1,11,11,389.532,0,3,0,0,2,1,22,97.9521
15,6,5,4,4,527.595,2,1,0,1,1,0,9,81.1558
30,7,2,2,7,531.555,0,0,0,0,0,1,17,65.2205
22,8,4,6,8,488.428,0,1,0,1,0,1,9,61.3989
0,6,1,6,6,192.169,0,2,0,6,0,0,6,92.0779
7,3,1,1,2,263.331,1,1,0,2,1,0,7,91.7599
0,6,4,6,5,192.169,1,4,0,5,1,0,6,92.9239
1,6,2,6,6,193.177,1,3,0,3,0,0,6,92.7693
15,5,0,1,1,462.599,1,1,1,2,0,0,9,83.2551
3,11,4,4,12,315.148,0,1,0,2,0,0,13,89.1383
30,9,2,2,6,552.532,0,0,1,0,0,1,19,56.9485
4,6,0,1,6,168.042,0,0,0,1,0,0,5,76.7954
6,0,0,4,4,177.246,0,0,1,1,0,0,1,85.4261
6,2,2,3,4,157.21,0,0,0,0,0,0,3,81.6554
4,13,2,5,11,440.176,0,0,0,0,0,0,9,78.3013
13,5,2,6,6,446.522,0,0,0,1,0,0,7,71.9848
21,8,14,9,1,565.657,2,5,0,4,3,0,28,81.1464
4,2,0,4,4,121.158,0,1,0,2,0,0,4,94.1784
15,21,1,8,10,828.469,1,0,2,1,2,0,21,60.7388
6,8,3,8,8,310.32,0,4,0,2,1,0,10,83.0593
4,16,1,11,6,504.436,5,6,0,1,0,1,18,83.715
0,2,2,4,6,243.325,0,0,1,1,5,0,5,95.375
5,4,2,6,5,592.751,3,0,0,1,0,0,12,95.4465
5,12,1,6,11,441.184,0,0,0,1,0,0,8,70.4561
3,5,3,8,6,220.246,1,4,0,4,0,0,8,90.4304
0,9,0,4,5,258.12,3,2,0,2,1,0,7,98.381
28,11,4,16,12,1048.32,3,3,1,1,1,0,50,78.335
13,4,5,5,6,281.327,0,0,0,3,1,0,9,75.1354
8,4,0,1,1,375.436,1,1,0,2,0,0,10,88.1432
0,5,4,3,4,222.245,2,1,1,0,2,0,5,95.7598
1,4,2,14,12,363.475,0,3,0,1,0,1,20,98.1891
26,4,5,5,6,469.554,0,0,0,1,1,1,9,69.3399
0,6,1,3,6,369.217,1,1,3,2,0,1,6,98.3579
35,5,1,4,3,534.688,2,3,0,1,1,0,22,66.1539
39,9,1,3,7,757.934,1,0,0,2,0,1,15,64.4468
10,9,1,9,6,326.319,2,2,0,2,0,0,11,71.2692
24,5,2,8,5,522.718,0,1,0,1,2,0,28,73.1912
10,1,0,1,0,265.229,0,0,0,0,0,0,12,89.994
10,3,4,2,2,250.316,2,1,0,0,0,0,5,83.1578
23,7,5,4,4,720.942,3,1,0,2,1,0,28,80.8877
34,11,2,7,6,683.684,3,0,0,0,0,0,21,52.9263
22,6,1,13,5,775.938,0,0,0,0,0,1,25,59.0691
19,4,1,2,1,320.409,1,0,1,3,1,0,11,67.412
19,4,1,2,2,320.409,0,1,0,1,0,0,11,68.1397
16,9,1,2,7,424.379,1,1,0,0,1,0,12,79.1039
1,4,5,2,3,155.108,0,1,1,0,0,0,3,97.4463
12,4,2,6,3,526.734,4,1,1,2,1,0,20,94.0279
15,6,1,1,1,297.33,0,0,1,0,0,0,9,65.2062
11,19,1,6,10,676.391,4,2,0,0,0,0,20,86.9637
1,3,6,1,2,155.103,0,1,1,1,1,0,2,94.1469
13,4,2,2,2,351.42,2,1,2,2,1,0,12,88.4865
24,13,3,15,13,813.853,2,3,0,1,1,0,34,75.9399
9,8,0,2,5,306.166,1,1,1,0,1,0,5,81.9694
20,12,2,8,6,588.456,0,3,2,1,0,0,18,51.7803
18,3,0,8,6,399.393,2,0,0,1,0,0,7,70.2271
18,9,1,2,2,409.774,3,2,0,1,2,1,11,73.9885
4,3,0,0,1,166.22,2,0,0,1,0,0,6,98.1336
11,6,3,4,3,260.267,1,2,0,0,0,0,5,70.885
10,8,4,2,7,306.166,0,1,1,0,0,1,5,87.3794
9,7,1,6,8,500.543,0,0,1,1,2,0,15,82.4122
9,16,0,4,5,503.149,3,1,0,1,0,2,11,62.2599
7,4,0,2,1,263.315,2,0,0,0,0,1,5,85.6513
16,5,3,17,9,521.656,0,4,0,2,0,1,24,73.9698
6,4,4,1,3,221.229,1,0,0,1,1,0,7,90.7837
7,15,3,10,10,529.488,1,2,0,3,0,0,19,89.6374
18,6,2,4,5,316.392,1,2,0,6,0,0,12,74.8511
5,2,2,2,2,157.19,1,0,0,1,0,0,2,88.9412
9,4,2,2,1,555.567,2,1,5,1,0,0,11,91.7032
19,2,2,6,7,363.82,0,0,0,0,0,0,4,76.1703
7,2,1,1,1,266.334,0,0,0,1,1,0,2,84.1296
23,11,1,8,5,673.696,1,0,0,2,1,0,15,70.1363
10,8,0,6,7,508.977,1,3,0,4,1,1,13,88.1948
0,3,3,0,0,166.22,3,0,0,0,0,1,6,100
3,2,5,2,2,220.651,0,1,0,1,0,0,3,88.704
6,6,0,2,3,273.198,2,1,1,0,0,0,3,90.7358
16,8,4,6,10,457.439,0,2,0,0,0,0,12,74.0905
16,3,3,1,2,324.438,0,0,0,1,1,0,8,68.5841
14,3,3,5,6,358.393,0,0,0,0,0,1,7,82.2208
0,1,0,1,2,142.583,0,0,0,1,0,1,2,99.8411
22,7,2,2,5,551.546,1,1,0,4,0,0,11,80.8236
1,13,4,4,10,465.141,2,1,0,1,0,0,10,91.905
18,5,3,17,11,503.618,0,3,0,1,0,0,24,75.8062
1,7,0,0,3,415.282,0,0,2,2,1,0,15,80.6361
25,20,3,7,8,931.776,2,2,1,2,1,0,37,65.4872
13,2,2,5,3,424.52,0,1,1,4,0,0,8,80.7332
5,6,0,2,3,285.208,1,1,0,0,0,0,3,90.711
24,7,3,6,8,473.457,0,0,0,0,0,0,10,58.3188
8,4,8,2,4,631.612,2,0,0,1,1,0,10,92.6322
4,4,4,5,5,195.178,1,1,0,0,0,0,3,83.401
2,5,5,4,6,296.345,2,0,1,2,0,1,7,97.6964
0,13,4,1,12,400.126,1,1,1,3,2,0,9,99.179
20,6,1,7,6,671.847,3,1,0,2,1,0,21,86.7764
0,7,2,4,8,330.298,3,0,1,3,0,0,7,100
3,5,3,7,6,194.205,1,3,0,1,0,0,7,89.4466
3,3,0,5,2,148.18,1,3,0,2,1,0,4,97.0368
5,6,0,2,5,296.601,0,0,0,0,2,0,6,89.5702
0,6,8,7,6,268.287,1,4,1,2,0,1,13,95.626
17,30,3,18,7,972.841,9,7,0,2,0,0,24,74.4453
2,7,3,3,7,200.084,0,3,1,2,0,0,8,95.4991
9,6,2,1,1,397.382,3,0,0,5,0,0,10,81.6217
7,17,3,6,10,605.26,3,2,3,1,1,0,11,81.7952
25,4,2,6,7,522.638,0,0,0,1,0,0,11,68.6225
7,5,6,0,0,451.576,4,0,1,4,0,1,17,96.5625
5,14,3,7,10,537.23,2,1,0,1,1,0,11,74.8773
12,4,4,2,1,380.456,0,2,0,2,0,1,9,70.0191
7,3,0,3,2,309.362,1,0,0,3,1,0,8,92.0303
21,6,4,5,3,528.574,2,2,0,6,0,1,16,81.6558
9,5,1,1,1,338.378,1,0,2,0,0,0,9,88.3731
0,6,3,2,6,170.058,0,2,1,2,0,0,6,97.5886
22,4,1,4,4,450.552,0,1,1,1,0,1,11,66.7378
3,4,2,2,6,214.238,0,0,0,0,0,0,6,94.8165
18,5,4,17,9,503.618,1,5,0,1,0,0,24,72.2224
0,4,4,3,4,243.259,0,2,0,1,2,1,6,96.1931
5,13,2,5,10,440.176,0,0,1,0,0,0,9,81.8962
19,5,0,0,0,499.024,0,0,2,4,2,0,5,73.9733
5,5,3,3,4,178.183,0,3,0,2,0,0,6,77.9298
3,8,2,7,10,384.41,3,1,0,2,1,0,11,97.4232
16,4,0,0,1,323.779,1,0,0,0,0,0,3,76.0179
16,1,0,5,5,290.339,0,1,0,1,0,0,4,74.4944
11,4,2,6,4,350.435,2,1,0,1,2,2,6,80.2762
12,4,1,2,3,355.413,2,0,2,3,0,0,5,80.1931
2,7,4,4,2,345.346,5,4,0,6,1,1,6,98.8884
10,2,3,1,0,289.542,2,1,0,1,0,1,3,92.549
5,8,2,8,4,310.32,2,1,0,3,0,1,10,80.4252
2,4,2,11,11,429.596,0,3,0,2,1,1,20,98.584
16,5,0,4,2,290.317,4,1,0,0,0,0,10,87.3067
19,9,1,7,8,525.448,0,0,1,0,0,0,18,65.634
42,11,2,3,6,766.901,1,0,0,1,1,0,15,62.6748
0,5,0,3,7,297.346,0,0,1,0,0,1,7,100
13,3,0,1,0,400.533,1,1,0,3,1,0,9,84.0937
0,2,0,3,5,89.0929,0,0,0,1,0,0,3,99.1727
4,12,4,8,6,424.441,3,4,1,6,0,0,18,81.6457
9,8,0,7,8,384.41,2,2,0,4,1,0,11,89.0957
6,8,0,7,9,384.41,2,1,0,2,0,0,11,89.0142
0,4,2,3,5,184.149,1,1,0,1,1,0,1,99.905
10,13,0,7,3,511.516,5,1,0,2,0,0,18,74.7779
14,4,4,2,1,377.497,2,2,0,2,0,0,6,78.7927
14,5,0,4,2,290.317,5,0,0,1,0,0,10,89.6133
12,6,5,13,8,597.768,2,2,0,2,1,0,28,82.7485
20,2,0,5,6,371.495,1,0,0,2,0,0,9,77.4663
1,5,0,3,1,329.736,2,1,0,1,1,1,6,82.7648
3,8,2,7,6,293.27,1,3,0,0,0,0,12,89.3072
16,2,0,1,2,312.341,0,1,0,1,0,0,3,85.3202
44,9,1,3,7,755.918,1,0,0,1,1,0,15,66.7369
5,4,0,1,2,257.05,1,0,0,1,0,0,2,91.947
9,7,1,2,1,488.968,1,1,1,2,0,0,8,80.5189
7,16,4,3,8,502.141,3,0,3,1,1,2,10,68.8323
14,4,6,2,2,338.441,2,0,0,4,1,0,14,76.536
15,8,0,17,12,771.988,3,1,0,1,1,0,43,81.0879
19,2,0,3,3,343.401,1,0,0,0,1,0,4,78.3601
26,6,4,3,1,610.737,4,1,0,4,0,0,9,73.6503
0,2,0,3,4,89.0929,1,0,0,1,0,0,3,99.7322
71,5,1,10,5,960.316,0,1,0,0,2,2,30,53.812
15,1,0,5,3,361.459,0,2,0,0,0,0,5,86.608
0,3,1,4,6,155.154,1,0,0,0,0,0,4,99.8693
0,3,1,5,8,146.144,0,0,0,0,0,0,6,99.7995
6,4,7,2,3,224.279,2,0,0,2,2,0,6,90.6726
2,10,4,1,6,304.085,2,1,0,0,0,0,10,89.3818
0,4,2,2,4,157.147,1,1,0,4,1,0,3,100
7,5,8,4,7,332.458,0,1,0,4,1,0,13,86.7737
3,5,2,1,3,331.382,2,0,0,2,2,0,3,97.3861
3,15,6,5,8,502.164,4,1,1,0,0,0,11,87.4568
9,8,0,3,7,305.181,1,1,0,1,0,1,6,86.0776
15,3,0,4,4,381.423,1,0,1,0,0,0,6,78.1421
1,2,1,6,7,147.195,0,1,0,1,0,0,7,99.7238
13,5,1,5,8,414.493,0,0,0,1,0,2,16,88.3871
10,2,0,0,1,255.415,0,0,0,0,0,1,15,82.5113
1,5,2,3,0,270.237,4,1,0,0,0,0,4,92.1449
1,4,2,5,5,150.153,0,1,0,3,1,0,4,94.9991
9,2,0,2,1,285.36,0,0,0,0,0,0,4,85.4748
7,4,1,1,3,347.409,1,1,0,3,0,0,8,93.6236
8,4,2,5,7,308.372,1,1,0,2,0,1,13,89.4499
14,3,1,1,2,298.375,1,1,0,2,0,0,5,86.9565
7,23,4,7,17,758.276,4,0,0,1,0,0,17,86.0459
11,5,2,4,5,534.688,3,0,0,1,4,0,22,93.9748
22,7,2,2,2,456.471,0,1,1,1,0,0,12,59.8937
28,10,0,9,7,674.681,1,1,0,1,0,1,13,62.8995
16,6,2,2,1,449.281,3,2,0,1,0,0,8,72.5386
26,4,0,1,2,480.394,0,0,0,0,0,1,10,61.7572
2,4,3,0,3,206.194,1,0,0,2,2,0,5,97.1193
17,2,4,6,4,329.374,1,2,0,1,1,1,4,73.678
3,7,4,4,6,243.193,2,0,0,3,0,0,6,89.8897
7,16,0,4,6,503.149,1,2,1,0,0,1,11,59.8374
19,5,2,5,8,546.679,0,0,1,2,0,0,18,85.3634
1,5,5,6,5,206.216,1,2,0,1,1,0,6,96.0707
6,5,2,3,0,270.237,0,1,0,0,0,0,4,79.8543
31,12,0,9,7,646.586,2,1,1,0,0,1,30,52.4708
6,0,0,4,4,303.142,0,0,1,1,0,0,1,82.1081
25,3,4,5,4,457.508,0,0,3,1,0,0,16,69.9211
17,3,2,6,7,343.375,0,0,1,1,0,1,8,76.0966
19,4,3,2,2,377.497,1,1,0,0,0,0,6,72.7645
14,7,6,8,9,662.774,2,2,0,4,3,1,24,88.2471
12,5,4,7,2,587.792,3,4,0,3,2,0,26,86.862
6,2,0,0,1,281.452,1,0,0,0,0,0,16,96.9286
2,7,3,1,4,189.1,0,1,0,2,0,0,6,92.5037
12,5,0,4,3,290.317,4,1,0,0,0,0,10,84.0478
20,2,0,5,6,385.522,1,0,0,2,0,0,9,76.6858
9,2,2,0,0,255.415,0,0,0,1,2,0,15,80.0159
26,16,1,9,9,866.847,2,0,0,2,1,0,36,64.7322
1,4,3,7,6,204.203,0,2,0,1,0,1,4,91.188
15,6,2,1,2,386.365,2,0,1,2,1,0,7,79.8787
6,13,3,5,5,409.177,3,2,0,1,1,1,16,84.7931
6,4,0,1,0,304.36,4,1,0,3,0,0,7,91.9605
0,2,4,5,3,307.108,0,0,0,0,0,1,6,95.9527
0,2,0,3,5,131.172,0,0,0,1,0,0,6,100
4,2,5,1,0,201.247,2,0,0,1,0,1,1,79.4031
3,3,1,5,4,134.153,1,2,0,0,0,1,4,97.9279
24,5,0,3,3,513.583,0,0,1,1,1,0,14,69.6096
15,3,2,5,6,373.468,0,0,0,0,1,0,9,76.7049
0,13,0,4,8,424.177,3,1,1,0,1,0,9,94.7415
19,5,5,8,6,416.534,1,0,0,4,0,0,24,67.8472
6,3,2,3,3,197.214,1,1,0,0,0,0,2,86.6335
7,3,0,4,1,233.223,1,1,0,0,0,0,4,78.5567
3,2,0,2,3,135.123,1,0,0,2,0,0,0,95.913
0,4,1,4,8,239.227,0,0,0,1,0,0,4,99.8448
9,5,1,2,0,338.782,3,1,0,1,1,1,2,83.211
6,4,3,2,4,814.514,2,0,0,0,1,0,10,91.8817
0,4,0,3,7,146.121,0,0,0,1,1,0,5,99.5831
0,4,0,3,7,146.121,0,0,0,0,0,0,5,99.6841
16,3,0,5,6,387.495,0,0,0,2,0,0,9,78.1631
4,6,6,3,5,237.147,2,1,0,3,0,0,8,89.1956
13,3,2,3,2,314.355,1,0,1,1,0,0,6,73.0437
19,1,6,6,3,328.386,0,3,0,1,1,1,4,75.5087
2,16,4,4,13,503.149,3,2,2,0,1,0,11,95.3966
6,9,5,7,8,294.258,1,3,0,2,1,0,8,80.3579
22,8,1,1,4,558.645,1,0,1,1,0,0,9,69.0466
43,18,2,11,8,1033.97,1,1,1,1,0,0,46,48.5321
0,6,7,7,5,268.287,2,5,0,2,0,0,13,95.6751
12,17,0,5,12,555.283,2,1,1,0,0,0,13,74.5202
8,5,0,1,3,447.956,1,0,1,2,0,0,8,81.4329
12,5,1,3,2,345.361,3,0,1,1,2,1,7,81.8323
1,10,3,0,10,317.103,0,0,0,1,0,0,10,91.204
18,0,5,4,3,332.565,0,1,0,1,1,0,12,83.4382
10,0,1,4,2,332.565,0,1,0,3,0,0,12,96.5815
21,4,4,18,10,536.649,0,4,0,2,0,1,22,71.6976
3,4,0,6,3,270.24,1,2,0,0,0,1,4,89.3671
8,3,2,1,2,275.342,1,1,0,2,3,0,5,92.5077
0,5,1,3,6,269.293,0,0,0,1,0,1,6,99.8918
7,3,1,2,1,235.669,3,1,0,0,2,0,4,86.8252
0,4,3,3,5,184.149,1,1,0,2,0,0,1,100
7,7,2,5,7,263.244,0,2,0,3,1,0,6,78.679
26,3,1,8,4,493.639,0,0,0,3,0,0,13,58.83
5,2,2,2,2,163.218,1,1,1,0,0,0,2,90.9035
13,11,0,2,3,496.467,2,1,0,1,0,1,14,84.2004
3,1,1,3,1,257.35,0,2,0,4,0,0,1,97.1571
0,6,5,5,6,180.155,0,5,0,3,0,0,6,100
6,4,3,0,0,308.374,3,0,0,1,2,0,6,95.3161
0,9,4,1,8,251.931,0,1,2,0,0,0,4,94.2482
11,6,2,5,3,260.286,1,2,0,3,0,0,10,70.3929
38,13,1,9,7,833.823,1,1,1,1,0,1,34,62.4494
8,6,0,0,1,304.236,3,0,1,0,0,0,10,79.6008
0,4,3,4,6,189.192,1,1,1,1,1,0,4,100
13,11,8,8,4,491.468,4,4,0,4,4,0,22,86.036
1,0,2,1,0,219.281,0,0,0,2,0,0,2,99.4851
1,3,2,2,1,331.448,3,1,2,3,1,0,3,99.6927
14,10,1,19,11,707.783,3,1,0,3,1,0,27,77.3552
20,12,6,7,4,448.424,0,0,0,3,0,0,15,38.4022
19,5,1,3,3,414.5,1,0,0,1,1,0,11,67.1821
15,2,0,2,1,308.374,1,2,0,1,0,0,5,84.5195
17,4,1,1,3,410.281,0,0,0,0,0,1,9,67.9109
21,5,1,5,4,526.481,1,1,1,2,1,0,11,74.1474
3,16,2,4,10,503.149,4,0,0,2,0,0,11,95.8803
5,2,0,1,0,181.231,0,0,0,0,0,0,4,76.0599
13,8,0,3,3,587.246,1,1,1,1,0,0,15,74.7402
2,2,4,0,2,281.452,0,0,0,3,3,2,16,97.3453
3,6,3,6,6,282.275,2,1,0,2,1,2,7,96.9499
2,3,1,0,1,166.22,2,0,0,1,0,0,6,97.0528
11,1,1,1,1,386.652,0,0,0,1,1,0,11,94.9427
8,6,0,1,4,371.16,1,0,0,0,0,0,6,79.5974
11,4,2,2,3,257.306,1,1,1,0,0,0,8,78.7312
25,8,3,2,4,632.528,4,1,0,1,0,0,10,80.5205
4,1,0,1,0,433.72,0,0,0,2,1,0,0,87.2303
0,3,1,1,4,128.106,0,0,0,0,1,0,1,100
18,2,0,7,5,373.491,0,0,0,2,0,0,9,77.7147
15,8,0,17,12,771.988,3,3,0,0,2,0,43,81.8843
1,4,6,7,6,150.153,1,1,0,1,1,0,5,95.3909
16,15,2,7,9,498.431,0,2,0,0,0,0,19,56.5098
5,8,2,8,12,389.38,0,1,0,1,0,0,18,96.0754
19,2,0,3,2,370.868,1,0,1,2,0,0,10,73.0529
13,2,0,7,3,390.819,1,0,1,0,0,0,6,70.5598
0,2,0,2,3,228.286,0,0,0,2,1,1,6,100
6,5,0,5,4,394.356,2,2,2,0,0,0,7,90.8351
15,17,7,6,9,662.436,4,1,1,4,3,1,17,79.6204
14,3,0,6,8,388.215,0,0,0,0,0,0,5,67.2299
7,8,3,7,8,399.444,0,2,1,4,1,0,12,83.868
22,13,6,6,4,476.434,0,0,0,3,0,0,16,37.2158
18,2,0,7,6,401.544,0,0,0,2,0,0,9,76.3224
11,3,0,3,1,377.435,2,1,0,1,0,1,8,90.0161
1,4,0,3,7,146.121,0,0,0,1,0,0,5,97.971
5,8,0,6,8,398.436,2,1,0,3,1,0,12,95.6578
15,9,2,5,6,452.423,1,2,1,0,1,0,13,75.3993
3,2,1,0,1,283.468,1,0,0,2,1,0,17,97.3014
3,5,6,3,3,219.258,1,3,1,3,1,0,5,97.2225
7,2,1,0,2,299.426,0,0,0,0,0,2,10,95.9772
7,4,0,4,2,270.286,3,2,0,1,0,0,6,88.5576
5,5,2,3,3,222.245,3,1,1,1,0,0,5,84.8452
14,3,0,5,4,400.536,0,1,0,4,1,0,9,82.2458
0,4,1,3,6,146.121,0,1,0,1,0,0,5,99.7914
0,2,0,1,1,164.201,1,0,0,1,1,1,5,99.8755
18,2,4,7,7,415.571,0,1,0,3,0,0,9,74.5877
21,9,0,10,3,772.893,2,3,0,1,0,0,13,66.7973
0,7,4,5,4,267.241,4,4,0,4,0,0,6,99.9243
1,3,0,0,3,87.054,0,0,0,1,0,0,2,99.2866
6,4,2,6,5,592.751,3,0,0,0,2,0,12,95.9534
23,9,1,7,8,553.501,0,0,1,0,0,0,18,64.5714
2,8,2,7,8,384.41,2,1,0,3,2,0,11,97.1015
9,5,3,2,2,371.862,2,1,0,1,0,0,8,80.6282
38,10,2,10,9,946.182,2,2,0,4,0,0,41,72.1447
25,5,0,5,8,508.588,0,0,0,2,0,0,9,60.4417
9,2,3,2,2,388.521,1,1,0,4,0,0,12,92.028
6,1,2,0,1,158.199,0,0,0,3,0,0,2,84.5607
2,5,2,12,13,439.548,0,1,0,1,0,1,21,98.6667
7,9,3,4,8,479.418,0,0,0,4,0,1,12,78.88
9,9,4,4,8,479.418,0,1,0,3,0,1,12,78.6114
20,9,7,8,12,837.977,2,0,0,2,0,0,34,89.3249
13,7,0,8,8,687.823,2,1,0,2,1,0,29,83.4113
5,8,3,1,5,268.058,1,0,0,1,0,0,5,88.1516
10,3,0,2,1,302.333,2,0,0,0,1,1,4,84.8164
5,6,3,6,7,648.771,2,0,0,1,0,0,14,96.1339
34,14,4,17,8,785.778,1,2,0,0,4,0,42,50.39
21,8,3,5,3,381.38,2,2,0,3,0,0,13,63.6308
17,7,7,7,8,559.673,2,0,0,3,3,2,26,87.6249
3,16,4,4,8,503.149,5,0,1,2,0,0,11,92.589
32,10,3,3,8,596.604,1,0,0,1,0,0,23,62.9621
25,9,2,3,3,499.612,0,2,0,2,0,0,23,71.4686
44,8,2,6,5,810.234,1,1,0,3,0,0,48,68.5773
7,3,8,5,5,270.367,0,1,1,2,1,0,8,84.4282
0,5,2,3,3,247.311,1,1,1,3,2,1,7,96.9053
11,5,5,3,3,178.183,1,1,0,1,0,0,6,64.6045
8,10,1,6,5,438.515,5,2,1,3,1,0,13,87.8276
0,2,0,2,4,115.13,0,0,0,3,0,0,1,99.2643
7,8,5,2,3,339.361,5,1,1,1,0,0,8,89.3484
17,6,13,0,2,380.474,2,0,0,2,0,1,19,76.2457
13,2,0,7,3,390.819,2,1,1,0,0,0,6,73.5709
41,12,4,24,10,976.152,0,2,0,4,0,1,51,56.8509
7,16,1,3,10,502.141,3,0,1,2,0,2,10,65.3046
1,4,0,3,7,146.121,0,0,0,1,0,0,5,97.5424
1,15,4,5,10,502.164,3,0,3,1,0,0,11,83.5112
1,7,2,4,4,202.168,2,2,0,6,0,0,5,92.8173
0,3,3,2,3,243.302,0,1,1,1,2,1,5,94.6304
18,8,0,3,2,558.661,1,2,0,2,0,1,14,78.8755
25,2,3,7,7,387.518,0,0,0,1,1,0,9,64.164
12,8,5,5,5,353.327,2,4,0,2,0,0,11,76.6493
39,5,4,5,6,814.106,0,2,0,5,0,0,29,78.9635
17,6,3,4,2,458.591,1,1,1,1,0,0,9,65.9364
19,10,0,7,0,528.527,3,0,0,0,1,0,12,69.9204
5,3,4,3,4,166.135,0,1,0,1,0,1,6,82.8501
2,8,3,5,9,320.279,1,1,0,1,0,0,5,97.6433
10,4,0,1,3,390.428,0,0,0,0,0,0,6,83.6266
16,6,3,3,2,304.294,1,2,0,2,0,0,10,75.7647
10,3,0,2,1,277.32,3,0,0,0,0,0,3,82.2374
0,6,2,4,6,189.126,2,1,0,2,1,0,4,97.7584
2,4,1,6,7,164.179,0,2,0,3,0,0,5,94.8784
13,3,2,4,2,283.346,1,0,0,1,0,0,6,73.18
4,12,2,7,7,440.199,2,0,2,0,1,1,10,74.0725
4,4,4,2,4,239.313,0,1,0,2,3,0,6,93.8325
16,3,7,6,2,507.567,0,1,1,4,3,1,19,73.1054
18,3,3,6,4,337.395,0,3,0,2,1,0,5,72.4503
13,3,2,1,2,325.431,2,0,0,2,0,0,8,87.6383
0,15,7,4,11,518.14,5,0,3,1,2,1,9,92.8806
3,4,1,5,6,231.268,0,1,0,2,0,0,6,96.0761
9,2,2,1,1,223.311,1,0,0,0,0,1,7,87.8908
4,5,0,1,2,271.225,0,1,1,0,0,0,3,86.213
21,4,1,5,4,357.487,0,1,0,0,0,1,20,59.2737
5,0,1,4,4,303.142,0,0,1,1,0,0,1,85.6557
3,15,0,3,9,414.048,0,2,2,0,0,0,9,66.214
1,7,1,4,5,268.226,2,3,0,2,0,0,5,97.4707
15,5,1,1,4,452.318,1,0,0,1,0,0,7,78.3784
16,6,0,1,2,297.33,0,0,1,1,0,0,9,62.3551
0,9,7,4,9,258.12,0,4,1,1,1,0,8,98.6835
35,9,0,3,7,729.814,1,0,0,1,0,1,14,66.0996
10,3,1,3,3,239.313,1,2,1,4,1,1,10,86.6484
3,5,1,3,2,329.736,3,0,0,2,1,0,6,95.181
2,4,4,11,11,473.607,0,1,0,3,3,1,20,98.6301
5,4,2,11,11,389.532,0,3,0,1,1,1,22,98.6046
