X1_number_of_ligand_nonh_atoms,X2_total_sum_hphob_hphob,X3_total_diff_hphob_hphob,X4_total_diff_hphob_hphil,X5_total_sum_hphil_hphil,X6_total_diff_hphil_hphil,X7_number_of_salt_bridges,X8_number_of_hbonds,X9_number_of_unsat_polar,X10_number_of_unsat_charge,X11_ratio_of_interfacial_ligand_heavy_atoms,X12_number_of_interfacial_ligand_atoms,X13_number_of_exposed_hydro_ligand_atoms,X14_number_of_ligand_flexible_bonds,X15_number_of_all_interfacial_flexible_bonds,X16_total_avg_hphob_hphob,X17_old_slide_total_sum_hphob_hphob,X18_number_of_flexible_interfacial_ligand_bonds,X19_total_hphob_comp,X20_total_hphob_hphob_comp,X21_contact_hphob_hphob,X22_contact_hphil_hphil,X23_contact_hphob_hphil,X24_total_target_hphob_hphob,X25_increase_hphob_environ,X26_total_target_hydro,X27_norm_target_hphob_hphob,X28_total_target_hphob_contact,X29_norm_target_hphob_contact,X30_total_ligand_hydro,X31_hphob_score,X32_polar_score,X33_unsat_polar_score,X34_contact_hphob_hphob,X35_number_of_hbonds,X36_number_of_salt_bridges,X37_number_of_metal_ligand_bonds,X38_number_of_interfacial_unsatisfied_polar_atoms,X39_number_of_interfacial_unsatisfied_charged_atoms,X40_buried_carbons,Y1_orientation_score,Y2_affinity_score_by_no_of_lig_heavy_atoms,Y3_affinity_score
11,-8.324,3.039,12.976,2.696,0.91,0,1,6,2,1,11,0,2,12,-1.412,6.935,1,8.497,8.565,52,10,33,-6.929,5.503,17.436,-8.156,-1.25,-1.95,5.385,-2.047,-0.083,1.072,52,1,0,0,6,2,1,-6.366,-0.096,-6.276
42,-19.582,5.645,44.06,7.67,2.307,0,4,11,3,0.905,38,0,15,34,-5.772,27.583,12,26.097,25.766,103,25,107,-15.242,15.742,29.202,-18.433,-4.351,-7.049,17.67,-6.158,-0.332,1.876,103,4,0,0,11,3,0.938,-8.823,-0.11,-9.832
14,-10.68,2.834,21.928,4.636,1.741,0,6,3,1,1,14,0,5,17,-1.878,10.54,5,9.912,9.7,58,15,51,-9.13,6.627,16.88,-10.39,-3.851,-7.191,5.97,-2.318,-0.498,0.536,58,6,0,0,3,1,1,-7.415,-0.163,-7.498
9,-4.408,3.112,11.465,1.992,0.842,0,2,2,0,1,9,0,0,10,-0.866,4.805,0,6.763,6.239,35,8,34,-3.323,7.484,14.154,-4.088,-0.114,-0.527,4.455,-1.491,-0.166,0.268,35,2,0,0,2,0,1,-5.963,-0.154,-6.607
27,-5.776,0.851,23.58,10.5,2.48,0,9,8,0,0.852,23,2,14,27,-2.15,11.72,12,14.324,8.715,26,29,53,-4.381,5.952,16.82,-5.492,9.235,6.694,8.445,-2.083,-0.747,1.072,26,9,0,0,8,0,0.867,-7.242,-0.065,-6.976
14,-4.719,1.279,30.374,9.531,3.462,0,9,8,0,1,14,0,9,25,-1.213,5.052,9,8.701,4.768,21,35,72,-3.944,10.211,23.026,-4.89,0.148,-1.999,3.933,-1.139,-0.747,1.072,21,9,0,0,8,0,1,-7.506,-0.058,-6.032
9,-7.829,2.331,18.655,3.303,1.769,4,2,7,0,1,9,0,0,8,-1.448,3.635,0,6.691,6.747,39,12,51,-6.744,9.679,13.914,-7.794,2.971,1.871,4.455,-1.613,-0.498,0.938,39,2,4,0,7,0,1,-6.797,-0.13,-6.391
7,-7.779,2.383,3.321,0,0,0,0,0,1,1,7,0,1,7,-1.111,13.675,0,6.2,6.787,49,0,8,-6.694,1.119,13.515,-7.658,-4.613,-5.67,3.885,-1.622,0,0.134,49,0,0,0,0,1,1,-5.868,-0.213,-6.706
13,-7.076,1.58,16.762,3.91,1.259,0,2,5,1,1,13,0,2,9,-1.619,15.618,2,9.085,7.8,36,13,40,-5.836,5.593,11.8,-7.219,-2.304,-3.388,5.415,-1.864,-0.166,0.804,36,2,0,0,5,1,1,-5.843,-0.094,-6.444
21,-5.006,1.023,22.203,7.715,2.751,0,5,5,3,0.762,16,1,9,19,-1.957,5.947,5,10.431,7.681,23,26,56,-3.766,9.295,15.096,-5.24,1.406,0.056,5.82,-1.836,-0.415,1.072,23,5,0,0,5,3,0.889,-6.312,-0.056,-6.397
16,-8.988,3.549,17.788,2.571,0.427,0,3,3,1,1,16,0,7,22,-2.001,13.779,4,11.516,11.17,53,7,44,-7.128,6.479,17.47,-8.513,-3.978,-6.32,7.26,-2.67,-0.249,0.536,53,3,0,0,3,1,1,-6.769,-0.149,-7.601
9,-3.529,1.077,17.856,7.111,3.169,8,5,0,1,1,9,0,6,15,-0.968,3.435,4,5.848,4.855,19,28,44,-2.754,6.037,14.513,-2.975,5.817,3.484,3.195,-1.16,-1.079,0.134,19,5,8,0,0,1,1,-7.696,-0.234,-7.323
31,-11.678,4.766,27.568,4.536,1.415,1,6,3,0,0.968,30,0,9,27,-4.478,16.162,9,20.147,19.843,64,15,67,-8.268,9.908,24.669,-10.772,-0.421,-2.891,14.31,-4.742,-0.581,0.402,64,6,1,0,3,0,1,-8.217,-0.159,-10.139
10,-8.335,4.249,11.346,1.69,0.655,0,1,5,0,1,10,0,0,10,-1.096,7.738,0,8.039,7.376,56,7,33,-7.095,6.969,16.507,-8.78,-2.914,-5.138,5.01,-1.763,-0.083,0.67,56,1,0,0,5,0,1,-6.401,-0.118,-6.394
13,-6.284,1.216,16.241,3.609,1.253,2,2,4,0,1,13,0,1,8,-1.703,15.442,1,9.065,7.705,30,12,39,-5.044,5.559,11.764,-6.005,-2.179,-3.622,5.415,-1.842,-0.332,0.536,30,2,2,0,4,0,1,-6.081,-0.126,-6.856
13,-4.663,1.833,7.488,1.862,1.049,0,0,1,1,0.769,10,1,2,11,-1.224,7.176,0,8.179,6.428,27,9,28,-3.578,7.741,8.283,-3.78,-1.146,-1.063,5.01,-1.536,0,0.268,27,0,0,0,1,1,0.875,-5.043,-0.098,-6.486
16,-6.377,1.067,13.202,2.214,0.912,2,1,5,2,1,16,0,0,16,-2.552,21.748,0,12.134,10.742,29,8,39,-4.672,8.038,13.878,-5.837,-3.915,-5.485,7.056,-2.567,-0.249,0.938,29,1,2,0,5,2,1,-5.998,-0.117,-7.096
13,-11.731,2.951,21.748,3.285,1.554,0,5,0,0,1,13,0,4,13,-1.905,10.03,4,9.88,9.781,62,10,56,-10.181,9.976,24.204,-12.729,-5.811,-9.158,6.225,-2.338,-0.415,0,62,5,0,0,0,0,1,-7.764,-0.212,-7.971
20,-8.655,1.885,29.713,8.601,3.319,7,7,4,1,1,20,0,11,35,-2.256,8.113,11,13.946,10.719,43,31,75,-6.95,12.298,20.905,-8.299,-0.428,-3.025,7.59,-2.562,-1.162,0.67,43,7,7,0,4,1,1,-8.827,-0.153,-8.272
22,-4.976,1.904,30.722,11.495,4.056,6,9,7,1,1,22,0,6,35,-1.51,9.035,6,14.695,8.279,33,41,81,-3.581,12.887,23.594,-4.862,1.239,-0.424,7.146,-1.979,-1.245,1.072,33,9,6,0,7,1,1,-8.95,-0.098,-7.37
32,-4.911,1.18,25.627,8.678,3.098,8,3,5,1,0.625,20,4,17,44,-1.877,7.394,12,11.876,7.553,23,30,59,-3.671,7.168,19.935,-4.959,6.159,4.476,7.23,-1.805,-0.913,0.804,23,3,8,0,5,1,0.647,-7.741,-0.06,-7.132
20,-12.755,2.244,18.583,3.155,0.803,0,2,7,0,1,20,0,8,18,-2.801,43.64,5,15.328,12.679,64,9,51,-10.74,10.172,16.629,-11.793,-12.422,-13.497,8.67,-3.03,-0.166,0.938,64,2,0,0,7,0,1,-6.781,-0.113,-7.476
14,-14.13,2.221,22.376,3.028,1.267,0,1,8,1,1,14,0,2,13,-1.819,18.673,0,10.844,8.708,72,9,60,-12.735,11.881,13.521,-12.487,-11.875,-11.771,6.24,-2.081,-0.083,1.206,72,1,0,0,8,1,1,-6.587,-0.068,-6.176
16,-7.337,3.694,14.423,1.71,0.329,0,1,5,0,0.75,12,2,5,16,-1.535,8.983,2,9.071,9.038,49,5,39,-5.787,7.129,18.263,-6.622,-1.053,-1.926,5.94,-2.16,-0.083,0.67,49,1,0,0,5,0,0.833,-6.347,-0.098,-6.791
16,-9.752,2.295,18.171,2.85,1.406,0,1,8,1,1,16,0,0,7,-2.923,15.493,0,12.324,12.534,46,11,50,-7.737,9.585,14.849,-9.906,2.207,1.62,8.07,-2.996,-0.083,1.206,46,1,0,0,8,1,1,-6.07,-0.117,-7.091
34,-12.795,4.455,29.998,4.021,1.269,2,5,5,0,0.824,28,0,8,21,-3.981,23.94,4,19.369,19.441,69,13,73,-9.54,10.807,22.627,-11.409,-2.031,-4.46,13.47,-4.646,-0.581,0.67,69,5,2,0,5,0,0.852,-8.207,-0.134,-9.775
15,-7.321,2.485,21.844,4.854,2.389,5,3,6,0,1,15,0,4,18,-2.012,7.822,3,9.965,10.391,43,19,54,-5.616,8.054,19.069,-6.341,1.326,1.923,6.525,-2.483,-0.664,0.804,43,3,5,0,6,0,1,-7.581,-0.156,-7.561
8,-3.449,0.706,13.266,3.98,1.347,0,0,2,0,1,8,0,1,8,-1.363,3,1,5.095,5.797,17,13,31,-2.519,3.68,7.604,-2.932,7.24,6.569,3.72,-1.385,0,0.268,17,0,0,0,2,0,1,-4.772,-0.14,-6.335
13,-2.651,0.836,16.394,10.886,2.167,7,4,4,1,1,13,0,6,20,-0.938,3.242,6,8.763,4.789,14,32,37,-1.876,3.936,10.826,-2.595,8.564,8.391,4.065,-1.145,-0.913,0.67,14,4,7,0,4,1,1,-6.978,-0.107,-6.606
6,-6.995,2.207,2.599,0,0,0,0,0,1,1,6,0,0,5,-0.949,14.277,0,5.384,5.823,44,0,6,-6.065,0.731,12.479,-7.324,-4.396,-5.653,3.33,-1.392,0,0.134,44,0,0,0,0,1,1,-5.69,-0.21,-6.476
8,-7.908,2.405,2.568,0,0,0,0,0,0,1,8,0,2,10,-1.283,19.207,0,7.212,7.736,49,0,6,-6.668,0.762,14.588,-8.957,-5.03,-7.009,4.44,-1.849,0,0,49,0,0,0,0,0,1,-5.934,-0.231,-7.067
11,-9.656,2.361,23.313,3.161,1.36,2,2,6,0,1,11,0,2,15,-1.901,4.696,2,7.744,8.632,46,11,60,-8.261,10.256,16.84,-10.821,3.285,1.065,5.385,-2.063,-0.332,0.804,46,2,2,0,6,0,1,-6.758,-0.145,-6.809
7,-4.844,1.12,16.821,6.056,1.851,3,6,1,2,1,7,0,3,11,-0.698,5.032,2,4.698,3.914,28,20,38,-4.224,4.324,16.259,-4.572,2.318,1.889,2.535,-0.935,-0.747,0.402,28,6,3,0,1,2,1,-7.254,-0.183,-6.498
6,-2.668,0.735,14.667,5.321,1.576,1,6,2,1,1,6,0,3,9,-0.516,2.411,2,3.902,2.924,16,18,33,-2.203,3.873,13.486,-2.29,1.435,0.407,1.98,-0.699,-0.581,0.402,16,6,1,0,2,1,1,-6.431,-0.146,-6.096
11,-5.971,3.726,9.016,0.611,0.021,0,0,5,0,1,11,0,1,10,-1.412,6.291,1,8.028,8.181,44,1,23,-4.576,3.749,12.047,-5.533,1.191,1.193,5.655,-1.955,0,0.67,44,0,0,0,5,0,1,-5.664,-0.117,-6.503
9,-3.971,1.217,16.307,7.242,2.743,8,6,0,0,1,9,0,6,15,-0.934,6.609,4,6.076,4.832,23,27,39,-3.196,5.164,15.778,-3.854,4.926,2.458,3.195,-1.155,-1.162,0,23,6,8,0,0,0,1,-8.054,-0.257,-7.535
8,-6.657,2.184,1.77,0,0,0,0,0,0,1,8,0,2,8,-1.313,21.811,0,7.303,7.654,41,0,4,-5.417,0.45,12.837,-6.717,-4.267,-5.267,4.44,-1.829,0,0,41,0,0,0,0,0,1,-5.643,-0.229,-7.047
11,-5.592,3.758,14.034,1.176,0.335,0,1,3,0,1,11,0,1,10,-1.005,7.703,1,7.206,7.221,44,4,33,-4.352,4.318,13.515,-5.631,-0.026,0.194,5.655,-1.726,-0.083,0.402,44,1,0,0,3,0,1,-5.942,-0.128,-6.625
23,-6.187,0.77,23.67,8.179,2.745,1,6,8,1,0.87,20,1,13,23,-2.421,12.371,12,12.828,9.846,29,25,54,-4.637,6.845,16.315,-6.018,1.417,0.229,7.23,-2.353,-0.581,1.206,29,6,1,0,8,1,0.917,-6.902,-0.075,-6.946
21,-5.264,2.012,30.847,12.903,4.208,7,9,5,1,1,21,0,6,33,-1.515,6.884,6,14.102,8.303,35,45,77,-3.869,10.697,22.23,-5.215,5.41,3.77,6.828,-1.984,-1.328,0.804,35,9,7,0,5,1,1,-9.102,-0.119,-7.726
27,-5.108,1.488,33.877,12.67,3.845,1,9,6,0,0.852,23,2,13,33,-2.484,11.189,12,14.539,10.097,25,39,81,-3.403,10.632,21.332,-3.813,5.475,4.265,7.578,-2.413,-0.83,0.804,25,9,1,0,6,0,0.833,-7.683,-0.09,-7.657
20,-6.616,1.519,31.794,10.819,3.319,10,3,6,0,1,20,0,9,43,-2.008,7.268,8,12.883,8.553,32,37,74,-5.221,9.763,20.357,-6.02,9.513,8.636,7.41,-2.044,-1.079,0.804,32,3,10,0,6,0,1,-8.352,-0.116,-7.537
13,-9.589,2.251,21.388,2.663,1.378,2,2,6,0,1,13,0,2,13,-2.115,12.731,2,9.862,9.662,46,10,60,-8.039,12.197,15.171,-9.631,-0.143,-2.01,6.405,-2.309,-0.332,0.804,46,2,2,0,6,0,1,-6.656,-0.141,-7.055
15,-5.545,1.161,18.586,6.507,1.384,0,6,3,0,1,15,0,9,18,-2.005,7.959,7,10.04,8.719,27,20,44,-4.15,6.162,14.737,-5.182,2.542,0.711,6.075,-2.084,-0.498,0.402,27,6,0,0,3,0,1,-6.571,-0.145,-7.398
15,-7.572,1.587,22.986,12.552,5.757,12,4,3,1,1,15,0,3,20,-1.8,6.662,3,10.97,7.575,35,46,58,-6.332,9.677,21.082,-7.509,5.842,1.554,5.928,-1.81,-1.328,0.536,35,4,12,0,3,1,1,-9.032,-0.173,-7.82
17,-8.843,2.063,23.599,6.556,3.406,1,2,11,0,1,17,0,2,14,-2.357,16.126,2,12.421,10.698,43,25,65,-7.138,12.583,19.013,-9.196,1.713,1.265,7.275,-2.557,-0.249,1.474,43,2,1,0,11,0,1,-6.633,-0.078,-6.55
21,-4.643,1.674,29.789,12.739,4.3,7,9,7,1,1,21,0,6,32,-1.597,8.192,6,14.105,8.355,30,45,75,-3.248,10.395,21.796,-4.343,5.169,4.36,6.828,-1.997,-1.328,1.072,30,9,7,0,7,1,1,-8.961,-0.107,-7.471
6,-2.676,0.743,16.612,6.456,1.956,2,8,1,2,1,6,0,1,10,-0.518,1.631,0,3.734,2.891,16,21,37,-2.211,4.044,14.626,-2.375,4.095,2.938,1.98,-0.691,-0.83,0.402,16,8,2,0,1,2,1,-7.067,-0.186,-6.337
6,-2.786,0.866,7.645,1.204,0.613,0,1,1,0,1,6,0,0,7,-0.444,7.388,0,4.687,2.847,19,4,29,-2.321,8.179,13.098,-2.74,-4.312,-5.683,2.553,-0.68,-0.083,0.134,19,1,0,0,1,0,1,-5.342,-0.105,-5.847
9,-9.457,2.963,4.534,0.464,0.234,0,0,1,0,1,9,0,0,7,-1.289,19.877,0,7.956,7.724,58,1,13,-8.217,2.559,15.946,-10.226,-6.725,-8.474,4.725,-1.846,0,0.134,58,0,0,0,1,0,1,-6.224,-0.19,-6.93
14,-14.405,2.846,24.336,5.527,1.736,0,4,5,2,1,14,0,5,19,-1.873,12.844,4,10.06,8.705,78,18,59,-13.01,8.787,23.911,-14.59,-6.583,-8.315,5.7,-2.081,-0.332,0.938,78,4,0,0,5,2,1,-7.926,-0.105,-6.693
15,-9.084,2.102,19.061,2.358,1.208,2,2,7,0,0.867,13,1,3,13,-2.39,11.555,2,9.767,10.532,43,8,50,-7.379,8.812,14.416,-9.05,3.384,2.036,6.675,-2.517,-0.332,0.938,43,2,2,0,7,0,0.917,-6.541,-0.127,-7.129
37,-7.481,3.99,22.613,6.1,1.87,0,4,6,0,0.784,29,4,17,29,-1.867,15.562,14,17.818,10.685,51,17,54,-5.621,7.696,21.523,-7.119,2.749,0.9,12.945,-2.554,-0.332,0.804,51,4,0,0,6,0,0.833,-7.159,-0.056,-7.3
19,-10.118,1.715,21.666,4.509,1.615,0,4,6,1,1,19,0,6,17,-2.337,18.306,4,13.781,10.735,52,13,53,-8.413,7.842,18.675,-10.439,-4.674,-8.2,7.935,-2.566,-0.332,0.938,52,4,0,0,6,1,1,-7.008,-0.103,-7.178
13,-6.011,1.796,21.67,5.53,2.292,4,9,1,0,1,13,0,5,33,-1.359,10.576,5,8.402,6.596,32,20,54,-4.926,7.432,18.917,-7.066,-1.88,-5.044,4.515,-1.577,-1.079,0.134,32,9,4,0,1,0,1,-8.264,-0.194,-7.74
16,-9.066,1.257,17.552,5.539,3.041,0,5,4,2,0.938,15,1,3,12,-2.544,13.633,3,11.217,10.646,44,20,44,-7.361,7.151,16.879,-8.041,1.764,-0.29,7.065,-2.544,-0.415,0.804,44,5,0,0,4,2,0.917,-6.904,-0.135,-7.373
47,-9.898,1.768,31.652,10.898,2.945,0,6,17,1,0.766,36,2,24,41,-4.415,38.816,20,24.058,17.139,48,31,74,-7.108,9.399,25.048,-9.618,-0.59,-2.135,13.86,-4.096,-0.498,2.412,48,6,0,0,17,1,0.846,-7.683,-0.046,-7.4
12,-9.328,2.001,25.3,4.238,1.903,6,4,2,0,1,12,0,4,24,-1.799,6.271,4,8.306,8.681,48,16,58,-7.933,7.433,18.875,-9.487,0.744,-0.575,5.49,-2.075,-0.83,0.268,48,4,6,0,2,0,1,-8.062,-0.22,-7.855
20,-7.775,1.359,24.211,7.391,2.808,6,5,5,1,1,20,0,3,18,-2.609,13.744,3,13.188,10.548,35,24,57,-6.07,8.033,15.729,-7.195,0.634,-0.722,7.86,-2.521,-0.913,0.804,35,5,6,0,5,1,1,-7.76,-0.131,-7.848
21,-3.994,1.927,24.697,11.187,3.902,5,8,6,2,1,21,0,6,28,-1.135,8.139,6,14.198,7.194,29,39,63,-2.754,9.069,17.912,-3.535,3.815,3.221,6.828,-1.719,-1.079,1.072,29,8,5,0,6,2,1,-8.134,-0.082,-6.944
12,-5.786,1.231,30.516,5.993,2.965,3,9,1,0,1,12,0,4,22,-1.515,5.734,4,7.23,6.823,28,25,70,-4.701,9.011,21.192,-6.05,-1.221,-2.836,4.41,-1.631,-0.996,0.134,28,9,3,0,1,0,1,-8.122,-0.208,-7.711
35,-5.656,1.135,30.651,12.079,3.385,5,5,12,0,0.8,28,3,19,42,-2.451,9.616,18,16.542,9.469,25,37,72,-4.106,9.58,18.654,-5.521,7.787,5.765,9.69,-2.263,-0.83,1.608,25,5,5,0,12,0,0.789,-7.52,-0.042,-6.703
36,-8.03,1.989,47.08,13.794,5.714,1,7,18,0,1,36,0,14,27,-2.313,24.42,14,22.303,10.429,38,51,114,-6.325,17.268,33.6,-7.333,-2.927,-4.597,11.856,-2.492,-0.664,2.412,38,7,1,0,18,0,1,-8.353,-0.021,-5.962
58,-16.311,3.162,27.086,3.913,1.434,0,4,8,2,0.603,35,11,27,27,-5.322,52.792,18,25.793,21.898,78,14,72,-12.746,13.254,28.062,-16.228,-9.772,-14.297,15.555,-5.234,-0.332,1.34,78,4,0,0,8,2,0.632,-8.179,-0.073,-9.444
12,-11.846,1.948,2.265,0,0,0,0,0,2,1,12,0,9,15,-2.009,48.548,8,10.449,9.819,66,0,5,-10.296,0.525,15.446,-12.347,-11.086,-13.157,5.76,-2.347,0,0.268,66,0,0,0,0,2,1,-6.377,-0.173,-7.297
14,-8.447,1.753,23.722,5.488,2.375,6,4,4,0,1,14,0,2,26,-1.454,24.086,2,10.262,7.758,46,20,57,-7.207,8.195,24.072,-8.771,-7.712,-10.462,5.283,-1.854,-0.83,0.536,46,4,6,0,4,0,1,-8.333,-0.153,-7.366
12,-8.665,1.785,15.688,2.856,1.437,2,2,6,0,1,12,0,2,13,-2.212,16.901,2,9.718,9.634,40,11,42,-7.115,7.845,13.489,-8.315,0.733,-0.47,6.12,-2.303,-0.332,0.804,40,2,2,0,6,0,1,-6.416,-0.153,-7.049
24,-15.087,3.326,23.245,4.551,1.5,0,4,7,0,1,24,0,5,19,-3.37,44.52,4,18.556,15.474,81,12,57,-12.607,8.54,25.16,-15.589,-10.141,-15.269,10.71,-3.698,-0.332,0.938,81,4,0,0,7,0,1,-8.071,-0.129,-8.31
23,-10.581,2.136,17.993,3.725,1.793,4,0,9,1,1,23,0,5,22,-3.543,43.082,4,17.382,15.201,51,12,50,-8.101,9.879,22.154,-9.414,-6.616,-7.026,10.188,-3.633,-0.332,1.34,51,0,4,0,9,1,1,-7.197,-0.114,-7.843
11,-9.982,1.708,23.374,6.078,1.521,0,6,2,0,1,11,0,5,19,-1.13,10.8,4,7.519,5.879,54,20,57,-9.052,8.335,23.072,-10.796,-4.908,-7.42,3.855,-1.405,-0.498,0.268,54,6,0,0,2,0,1,-7.7,-0.149,-6.853
22,-6.206,2.31,32.05,12.903,4.208,7,10,5,0,1,22,0,7,33,-1.643,7.63,6,14.906,9.217,42,45,80,-4.656,11.066,23.417,-6.194,4.647,2.733,7.383,-2.203,-1.411,0.67,42,10,7,0,5,0,1,-9.524,-0.134,-8.162
31,-8.777,4.511,41.955,23.689,9.832,13,13,10,0,1,31,0,10,29,-1.494,12.767,10,22.929,9.424,60,73,115,-7.227,19.83,27.396,-8.439,5.024,0.965,9.294,-2.252,-2.158,1.34,60,13,13,0,10,0,1,-11.882,-0.099,-8.288
23,-5.243,1.052,18.758,7.096,1.754,0,11,5,1,0.783,18,3,12,25,-1.488,6.397,10,11.547,5.7,27,22,47,-4.313,7.691,13.233,-5.868,2.618,0.422,5.94,-1.362,-0.913,0.804,27,11,0,0,5,1,0.75,-7.424,-0.064,-6.689
9,-1.763,0.676,24.85,7.418,4.822,4,6,4,1,1,9,0,3,18,-0.32,2.773,3,5.189,1.926,11,37,59,-1.453,8.236,19.778,-1.755,-0.712,-1.679,2.058,-0.46,-0.83,0.67,11,6,4,0,4,1,1,-7.266,-0.069,-5.838
11,-1.996,0.661,19.269,9.693,4.515,18,4,2,0,1,11,0,5,28,-0.721,1.5,5,6.924,2.847,10,42,47,-1.531,7.003,12.863,-2.136,6.114,3.994,2.718,-0.68,-1.826,0.268,10,4,18,0,2,0,1,-9.09,-0.203,-7.456
21,-4.817,1.106,29.804,10.616,3.878,3,4,8,0,0.905,19,1,6,19,-1.357,6.532,5,12.159,5.828,23,38,74,-3.887,12.45,17.764,-4.994,0.355,-1.296,6.348,-1.393,-0.581,1.072,23,4,3,0,8,0,0.889,-6.853,-0.043,-6.12
7,-6.332,1.976,7.603,0.501,0.089,0,1,0,0,1,7,0,1,9,-0.938,9.285,1,5.585,5.756,40,1,18,-5.402,2.236,14.011,-6.33,-4.581,-5.801,3.435,-1.376,-0.083,0,40,1,0,0,0,0,1,-5.881,-0.208,-6.677
16,-10.1,1.731,32.12,7.949,1.632,0,8,1,1,1,16,0,7,26,-1.857,10.507,6,10.618,8.799,54,24,75,-8.705,10.142,25.344,-10.42,-1.6,-5.761,6.09,-2.103,-0.664,0.268,54,8,0,0,1,1,1,-8.217,-0.156,-7.717
15,-8.269,2.308,15.461,4.158,1.988,0,4,9,0,1,15,0,4,16,-1.684,21.556,3,11.665,8.738,46,14,44,-6.874,8.848,15.352,-8.131,-5.833,-7.714,6.345,-2.088,-0.332,1.206,46,4,0,0,9,0,1,-6.667,-0.081,-6.432
15,-7.24,2.268,16.146,4.493,1.874,0,4,10,0,1,15,0,4,16,-1.622,20.017,3,11.452,8.718,41,16,45,-5.845,8.679,16.664,-6.61,-3.436,-4.588,6.345,-2.084,-0.332,1.34,41,4,0,0,10,0,1,-6.633,-0.072,-6.294
14,-6.834,1.777,13.605,3.849,1.895,0,3,3,3,1,14,0,13,21,-1.856,22.687,13,11.219,9.434,37,14,42,-5.284,9.607,17.799,-5.637,-0.814,-1.159,6.69,-2.255,-0.249,0.804,37,3,0,0,3,3,1,-6.421,-0.121,-6.918
20,-8.2,2.805,31.096,7.201,3.057,0,8,9,1,1,20,0,6,27,-2.479,8.926,6,13.093,12.121,44,27,77,-6.185,12.161,27.602,-8.104,0.688,-1.72,8.13,-2.897,-0.664,1.34,44,8,0,0,9,1,1,-8.125,-0.111,-7.439
44,-17.807,2.278,41.975,11.584,2.781,4,7,11,1,0.773,34,5,23,39,-4.58,48.475,19,23.572,19.267,83,34,94,-14.707,10.863,28,-18.29,-5.679,-12.524,12.75,-4.605,-0.913,1.608,83,7,4,0,11,1,0.8,-9.613,-0.089,-9.128
27,-11.471,1.849,47.62,11.087,4.894,9,7,8,0,1,27,0,8,39,-2.174,27.955,8,17.898,10.745,59,42,119,-9.766,19.894,32.745,-11.841,-13.888,-18.848,8.898,-2.568,-1.328,1.072,59,7,9,0,8,0,1,-10.295,-0.105,-8.042
39,-9.745,2.015,46.516,16.186,4.656,2,9,14,4,1,39,0,16,41,-4.134,30.258,15,25.699,16.197,47,51,108,-7.11,14.585,32.997,-8.377,-0.975,-4.123,12.711,-3.871,-0.913,2.412,47,9,2,0,14,4,1,-9.09,-0.061,-7.59
17,-6.383,1.796,12.497,4.473,2.058,0,1,8,2,1,17,0,0,15,-2.227,9.254,0,12.917,10.418,36,15,34,-4.678,6.822,14.494,-5.921,0.574,0.016,7.815,-2.49,-0.083,1.34,36,1,0,0,8,2,1,-5.818,-0.073,-6.451
24,-8.335,1.692,26.991,8.062,4.283,0,5,4,2,0.917,22,1,4,23,-3.249,9.801,2,15.431,13.299,39,31,74,-6.165,14.146,19.426,-7.417,8.224,6.139,10.41,-3.179,-0.415,0.804,39,5,0,0,4,2,0.941,-6.944,-0.116,-8.008
22,-12.614,3.209,34.082,9.944,4.12,7,6,4,2,1,22,0,12,31,-3.193,15.453,10,15.012,14.485,66,34,82,-10.289,11.899,26.43,-12.067,7.785,6.325,9.87,-3.462,-1.079,0.804,66,6,7,0,4,2,1,-9.504,-0.17,-8.955
31,-19.196,5.522,47.119,11.281,2.756,8,9,9,3,1,31,0,8,35,-3.614,25.148,8,21.532,18.234,107,37,119,-16.251,18.509,35.871,-19.063,-2.122,-5.582,12.345,-4.358,-1.411,1.608,107,9,8,0,9,3,1,-11.779,-0.134,-9.379
10,-10.222,3.012,9.169,1.097,0.191,0,1,0,0,1,10,0,4,17,-1.441,15.393,3,8.359,8.718,63,3,22,-8.827,2.909,20.544,-11.265,-6.502,-8.571,5.1,-2.083,-0.083,0,63,1,0,0,0,0,1,-6.808,-0.217,-7.384
13,-9.558,2.229,19.061,2.533,1.363,2,2,7,0,1,13,0,2,13,-2.294,11.316,2,9.96,10.532,46,10,50,-7.853,8.812,14.806,-9.337,3.085,1.89,6.675,-2.517,-0.332,0.938,46,2,2,0,7,0,1,-6.634,-0.147,-7.129
14,-4.679,0.612,21.167,5.658,1.859,4,0,5,3,1,14,0,7,28,-1.135,10.799,6,8.767,4.831,22,18,50,-3.904,6.932,18.315,-4.993,-4.657,-7.14,4.146,-1.155,-0.332,1.072,22,0,4,0,5,3,1,-6.296,-0.03,-5.633
34,-4.078,1.073,25.06,9.823,2.042,0,15,3,1,0.618,21,5,18,23,-2.162,6.864,12,12.848,9.377,21,28,59,-2.528,7.421,13.565,-3.007,7.583,5.272,7.605,-2.241,-1.245,0.536,21,15,0,0,3,1,0.667,-8.062,-0.087,-8.168
9,-4.482,1.165,20.323,8.708,3.188,10,4,1,0,1,9,0,6,11,-1.292,3.772,4,6.216,5.697,23,29,47,-3.552,5.633,14.201,-4.513,10.907,8.405,3.825,-1.361,-1.162,0.134,23,4,10,0,1,0,1,-7.958,-0.265,-7.607
